,k1,k2,k3,a1,a2,a3
99,46.193455,226.31999,73.1414,34.408394,32.55307,34.96372
100,46.86392,228.43393,69.47926,32.46809,31.370808,35.164345
101,47.418633,242.50325,84.23548,27.754131,31.42176,34.984993
102,49.186768,244.32253,82.74869,29.209991,31.517754,35.088493
103,41.917477,246.4558,71.784,36.30012,32.3437,35.00068
104,42.058243,246.81041,77.257645,29.20928,31.419598,35.176056
105,41.88747,232.49525,70.848274,36.445633,32.599987,35.244972
106,41.613052,241.80304,75.402374,33.58784,32.91741,34.890755
107,41.728924,230.64171,76.48516,37.493347,33.563515,34.815186
108,37.209293,234.03142,80.34095,35.66881,32.12758,34.760494
109,44.112064,237.27763,79.90363,28.846313,31.928143,34.746758
110,40.496136,225.13881,77.330605,34.44465,33.444405,35.03295
111,43.939724,234.20187,79.30741,31.657818,33.806114,34.981274
112,44.124943,233.61128,74.249886,32.254868,32.285458,35.735813
113,47.239586,231.78928,65.37532,28.175129,32.210728,35.554886
114,46.139767,233.60582,65.26816,26.801722,31.196482,35.414093
115,47.297516,238.73778,65.44151,26.908058,32.451233,35.282852
116,42.933784,241.75958,72.680435,29.00502,30.823784,35.17658
117,49.789326,239.87872,73.617775,28.910833,31.681,35.08425
118,43.561634,233.43465,69.93254,29.684557,31.800585,35.206017
119,43.55252,242.17906,65.29551,31.463453,31.823517,35.516273
120,48.394787,233.19354,68.09298,30.476082,31.729483,35.7364
121,43.37886,223.94865,59.916145,30.301586,33.79324,35.755833
122,44.858215,203.95079,58.22377,35.686134,34.614292,35.519722
123,43.316235,229.64085,41.505257,25.975332,34.707436,36.090866
124,43.505074,232.32967,66.53532,33.740692,34.22518,35.165123
125,39.464718,218.53021,80.30933,39.09133,35.378647,35.135376
126,40.142265,203.32915,58.964024,30.952705,38.083237,37.468506
127,44.56754,197.23753,59.686634,32.361282,35.018772,36.770004
128,44.998158,205.39247,58.730354,31.880684,35.941242,35.57837
129,44.260002,227.0469,67.22551,23.30048,33.60977,35.491184
130,45.733376,232.6022,58.888794,20.108208,36.302948,35.52929
131,47.09922,200.015,56.34884,20.169397,35.81459,36.453285
132,45.949574,222.17783,57.566776,32.109882,35.794586,35.391487
133,48.420963,229.54561,65.59938,27.97554,30.164383,35.55249
134,43.437763,238.3353,70.79692,32.406364,32.221592,35.411278
135,45.85413,236.8926,63.408752,29.674093,30.248276,35.42503
136,44.66552,238.5423,66.62931,31.40702,32.565514,35.223644
137,44.239033,242.23161,74.08526,28.188982,31.301922,34.92131
138,45.37009,241.14548,70.096565,35.46531,33.45655,34.87873
139,40.36672,238.73715,79.59736,36.012264,30.428545,35.02913
140,40.615837,249.0156,77.115814,30.991138,30.554478,34.851578
141,41.11988,248.84052,79.99572,38.59259,30.872744,34.417435
142,40.2083,248.68088,80.66272,36.87786,32.08208,34.438736
143,49.650116,248.91869,80.030205,32.756416,32.601837,34.783745
144,43.05855,238.56134,81.398544,30.04127,30.694336,34.52807
145,41.286976,245.35416,80.220795,38.359238,29.894028,34.76926
146,41.08858,245.9406,80.10099,37.631767,31.159256,34.767242
147,40.788,244.66693,81.591805,37.312355,29.99237,34.78956
148,38.91772,232.55142,75.6715,36.12558,30.361353,34.94584
149,39.308586,228.71783,79.93398,25.687782,35.009407,34.558212
150,41.852642,235.09698,71.72748,36.22673,33.413345,35.184166
151,43.200245,238.26703,73.902534,27.242231,33.470737,35.994873
152,45.544502,238.5586,62.339672,32.771328,30.246113,35.451534
153,44.727886,218.21416,64.69484,32.513245,31.387844,36.405365
154,47.566704,216.39818,28.26608,31.93153,36.842346,37.02973
155,42.99279,225.64125,65.587494,23.985285,34.537354,36.51282
156,44.088985,230.362,49.58017,29.425209,34.543587,35.510406
157,43.685093,227.55507,80.187294,30.65343,33.53758,35.500458
158,43.51895,226.96788,76.63068,28.274103,33.58169,34.723297
159,41.95043,227.26437,40.02567,30.13476,33.49289,36.049324
160,51.2415,217.97787,50.1427,25.704449,32.352425,36.16969
161,51.263374,226.63928,50.176643,23.990536,31.005081,35.91755
162,45.556572,221.65341,76.81528,26.8465,31.804787,35.681854
163,45.642883,247.8043,70.10435,28.901667,28.64991,35.4266
164,48.1019,248.65054,69.35416,23.947332,28.918415,35.68024
165,48.15547,245.23238,72.42962,36.444073,28.721428,35.223995
