,k1,k2,k3
188,35.988297,192.73985,53.637768
189,40.846767,196.41422,55.930885
190,38.45367,191.54312,52.730278
191,42.927647,194.38255,52.668064
192,37.96453,188.44608,55.497368
193,36.93233,196.7667,52.404217
194,39.853767,189.66808,51.845642
195,41.59316,196.46918,48.17357
196,35.770397,192.8556,55.07968
197,41.45623,193.60277,48.090015
198,35.46407,193.51662,48.807697
199,39.0378,195.16438,49.17328
200,33.888206,186.41331,51.07047
201,38.907867,200.44917,50.810547
202,38.948612,192.88104,49.987686
203,39.51802,192.25375,56.183155
204,39.191208,202.27573,54.94173
205,43.996494,202.66107,55.183956
206,42.680912,205.10936,47.758217
207,39.555553,181.46794,59.381233
208,35.515625,195.99515,43.684772
209,36.52352,203.55122,48.926365
210,36.516,199.04546,48.470123
211,36.921333,196.92401,48.52115
212,37.853027,197.50998,48.45298
213,37.975998,198.40201,49.072624
214,42.444817,189.41525,52.366806
215,40.324734,201.15767,50.530518
216,37.059864,200.41039,49.70136
217,35.137505,196.36668,48.85951
218,39.13751,192.8612,48.89053
219,35.895893,190.90623,52.02817
220,37.46583,199.43182,49.953453
221,37.016262,196.02847,50.185974
222,37.9807,194.73125,53.501343
223,39.413624,192.92877,54.503902
224,40.28413,192.11543,53.890896
225,37.212116,196.91983,51.38362
226,41.394764,191.65666,53.873894
227,39.620064,197.96745,55.71763
228,37.339413,193.95992,50.66318
229,40.41015,189.61,54.511356
230,34.99525,196.37834,54.333622
231,38.1042,193.6489,55.72731
232,42.004288,194.37115,54.301693
233,41.821156,195.10724,53.701733
234,41.871014,194.14302,48.73025
235,39.166668,194.64716,47.737453
236,37.975285,195.20413,53.381763
237,36.0164,194.79834,51.097015
238,35.52057,190.56816,55.703007
239,41.40874,201.00377,56.27972
240,34.93935,196.21858,46.616577
241,37.938953,190.81189,52.177563
242,36.427242,194.00891,53.23248
243,37.342438,190.09492,52.619366
244,37.00901,192.34885,52.821423
245,38.26529,193.98242,52.90975
246,38.848206,192.59436,52.760265
247,38.73226,189.40227,52.94492
248,39.483524,197.89806,57.023846
249,33.1288,198.41109,57.42125
250,44.17476,196.90489,51.997746
251,39.418888,188.50023,57.626026
252,39.409782,191.5847,53.309677
253,32.8993,194.70325,55.620056
254,35.66891,192.43613,52.507652
255,37.744614,194.78574,55.78542
256,35.703938,188.7735,52.29042
257,34.919617,185.62726,52.989994
258,37.010773,184.47351,51.227005
259,41.85388,187.67203,51.31384
260,40.36427,191.19475,58.006226
261,40.087364,200.46588,53.0237
262,43.18653,198.78203,52.239002
263,40.05963,189.48476,54.157364
264,37.322346,196.4142,51.906296
265,40.331318,195.18108,52.302113
266,39.314274,195.64667,55.34836
267,39.307644,191.9811,54.03778
268,41.116306,203.65509,42.950947
269,37.35885,192.7631,44.0197
270,31.693617,195.43715,45.074337
271,35.666027,199.3085,49.432182
272,37.067554,189.45549,47.863293
273,34.288048,195.2951,61.04656
274,38.15681,195.92429,48.88861
