,k1,k2,k3,a1,a2,a3
99,211.19264,164.15434,156.30977,35.818516,25.15045,25.319967
100,209.71136,164.36465,156.38896,35.75892,25.144281,25.31355
101,210.52306,164.54158,156.55315,36.132534,25.123133,25.330055
102,211.5208,164.61742,156.56201,35.752167,24.966948,25.367926
103,211.34781,164.96515,156.51096,35.798477,25.006035,25.35146
104,211.6465,164.92946,156.77173,35.870895,24.901712,25.3703
105,211.62369,165.13068,156.83215,35.756,24.866417,25.352123
106,211.86313,165.23932,156.71956,35.97933,24.799404,25.359182
107,212.56204,165.15866,156.95087,35.7318,24.762396,25.364853
108,211.88756,165.22984,156.90901,35.694336,24.723125,25.36706
109,212.26157,165.2322,156.9277,35.716324,24.70985,25.370872
110,211.344,164.9426,157.0314,35.831696,24.830742,25.371721
111,210.6817,164.69931,156.75433,35.937126,24.889109,25.34968
112,210.71214,164.81952,156.10172,35.887657,24.989967,25.355886
113,210.71144,164.78828,156.31367,36.032997,25.145622,25.352169
114,209.95021,164.69923,156.2263,35.91082,25.042898,25.383915
115,209.96642,164.325,155.33577,36.079174,25.237434,25.326935
116,210.14891,164.38866,155.99323,35.913113,25.26088,25.36418
117,209.44084,164.29372,156.101,36.09156,25.203165,25.358482
118,209.42902,164.486,156.07887,36.128998,25.184872,25.33591
119,209.42984,164.3824,155.7244,35.8797,25.182533,25.352737
120,210.0804,164.57542,155.98215,36.109634,25.211086,25.354954
121,209.97134,164.01344,155.51248,36.00908,25.377821,25.326746
122,209.78304,163.58463,155.9105,35.987778,25.382915,25.365158
123,210.60533,163.6604,156.08969,35.969856,25.431643,25.346983
124,210.70496,164.04492,156.46411,36.1585,25.250679,25.373062
125,210.68674,164.08615,156.46527,35.983864,25.16774,25.392288
126,210.70389,164.39224,156.01573,35.879784,25.22762,25.376678
127,210.41434,164.51982,156.19998,35.881645,25.14035,25.38483
128,209.65099,164.53441,156.173,36.074787,25.140833,25.381882
129,210.54532,164.41454,156.00589,35.880363,25.2141,25.367046
130,209.9007,164.5111,155.98853,36.13387,25.220364,25.37833
131,210.29895,164.23082,155.8531,36.134018,25.299492,25.36734
132,210.24837,164.31691,155.93536,35.940533,25.309204,25.38887
133,210.28241,164.33186,156.01193,36.029305,25.233896,25.359814
134,210.41751,164.30444,156.20917,35.85585,25.223953,25.354265
135,210.46179,164.3695,155.75482,35.983315,25.238592,25.401867
136,210.51106,164.26558,156.04973,35.982277,25.23818,25.354498
137,210.50467,164.3659,156.11302,35.919468,25.254702,25.39586
138,210.81335,164.17778,156.34015,35.988487,25.307526,25.374126
139,211.19083,164.2728,156.21223,35.82918,25.093681,25.384018
140,211.01143,164.86906,156.53658,35.876503,25.013752,25.349009
141,211.70518,164.65259,156.53615,35.975807,24.903698,25.367691
142,211.08507,164.60324,156.72466,35.904037,24.996897,25.34713
143,210.69551,165.14996,156.5385,35.823624,24.91711,25.357521
144,210.62257,165.01947,156.35265,35.93714,24.85894,25.344925
145,210.84915,164.98717,156.52473,35.934002,24.859741,25.373611
146,211.32066,164.70044,156.66273,35.781673,24.99432,25.367533
147,211.12958,165.038,156.57275,35.870857,24.99108,25.393574
148,211.12569,165.11519,156.58109,35.851906,24.897095,25.383566
149,211.0016,164.8551,156.57779,35.917297,24.994667,25.382076
150,210.77129,164.72218,156.31076,35.907047,24.99094,25.370663
