,k1,k2,k3
164,239.55109,247.29498,249.9529
165,238.85492,246.8462,247.89168
166,245.50186,247.56606,247.66925
167,242.29634,248.32956,247.7143
168,239.40889,247.5335,249.67827
169,244.17308,249.2592,248.37715
170,245.21277,248.15155,245.4427
171,245.75671,248.78726,247.55609
172,239.20259,249.54057,249.70047
173,245.76129,246.9886,249.53076
174,236.10403,248.88795,249.6582
175,240.86949,247.08638,249.00607
176,239.75246,248.65227,249.94754
177,247.66211,248.03935,247.87099
178,244.03806,249.7372,248.73479
179,236.48703,249.83904,249.55484
180,237.94243,249.30038,248.66035
181,245.43987,245.69516,249.8173
182,245.37416,249.42877,246.0934
183,245.19695,248.96655,249.24341
184,238.47334,247.94666,248.11174
185,237.97583,249.89923,249.44162
186,242.9055,245.63863,249.65237
187,232.77364,249.44203,248.92764
188,237.86916,249.23363,249.90346
189,239.04175,249.83264,248.96806
190,240.59366,249.76665,248.84955
191,239.33118,248.81497,249.88162
192,236.14235,249.18765,249.94698
193,238.18033,249.97226,249.86055
194,237.97955,248.38159,249.41966
195,246.5113,249.73085,247.86693
196,239.2866,249.32658,249.72649
197,246.00636,246.31755,248.65025
198,238.46716,246.66316,248.25392
199,245.78065,249.77045,249.32303
200,241.6553,247.35425,249.84207
201,236.81284,249.46907,248.1986
202,244.94792,249.02243,247.71687
203,237.34956,248.93599,249.67334
204,241.50243,249.69762,248.97717
205,238.4027,248.86566,247.65692
206,241.57864,248.15808,249.4786
207,243.77208,249.88264,249.47844
208,237.65424,249.35837,249.23987
209,248.50742,249.50366,245.79169
210,244.25746,248.73282,249.9617
211,239.2157,249.28091,249.21129
212,236.22029,249.43114,249.75055
213,241.19759,246.26701,247.43634
214,235.87697,249.4409,248.89859
215,244.01878,249.19289,248.71365
216,249.09033,247.37297,248.61952
217,235.44963,249.60825,249.87389
218,237.09172,249.47322,247.857
219,237.50778,248.9743,248.67938
220,241.32039,246.07042,247.4839
221,234.3329,248.63872,249.54306
222,235.32611,248.80481,249.6396
223,241.49509,248.66634,249.5403
224,249.03201,249.62863,249.21631
225,235.8467,248.14807,247.91867
226,242.06471,244.15753,248.0106
227,243.74248,245.248,249.90227
228,247.6075,248.9952,246.48062
229,238.1521,247.74887,248.65166
230,240.51416,247.78775,249.43306
231,242.76,248.41875,248.49695
232,240.46466,249.80972,248.76938
233,233.99998,248.84972,249.96722
234,244.63512,249.74664,248.43005
235,239.51712,247.53166,248.32759
236,230.26558,249.62454,249.69661
237,240.66046,249.92703,248.98735
238,234.2594,249.90517,248.92155
239,238.347,249.33026,247.03044
240,242.45374,248.11858,246.15819
241,239.24303,248.63261,249.43536
242,247.44551,249.46844,249.48752
243,241.13907,248.02205,249.93394
244,240.16385,249.55405,248.39812
245,248.70854,249.9828,248.45518
246,241.24577,249.12912,247.69424
247,235.70459,249.20822,249.93803
248,241.73492,247.26366,249.9301
249,240.90492,248.96541,249.99622
250,241.30647,248.68654,247.89336
251,242.74611,247.29828,248.77531
252,238.66248,248.65761,247.6218
253,237.08057,249.57475,249.41869
254,234.04474,249.57874,245.82724
255,240.42276,249.7694,248.78717
256,244.82187,248.78516,248.82779
257,248.22333,247.73479,248.81677
258,243.94427,249.78008,248.68532
259,235.9367,249.67065,249.52303
260,248.38776,248.39467,247.62651
261,236.02888,249.83807,249.83861
262,239.8898,249.87386,248.84314
263,239.20512,249.07,248.35164
264,243.96896,246.74911,249.4602
265,237.7933,249.26143,247.34117
266,240.35255,249.71075,249.86722
267,237.29793,249.76556,249.23796
268,234.13707,249.1447,248.97386
269,235.23663,249.70439,249.36613
270,235.53363,249.08424,248.0597
271,232.8709,249.96216,249.0325
272,245.51439,249.1954,247.56523
273,233.57541,247.99463,247.80574
274,234.45985,249.05592,249.62112
275,227.5224,248.62439,249.37073
276,242.17052,248.0293,249.22685
277,235.40125,247.80487,249.55885
278,248.79295,249.62097,249.14908
279,241.27266,247.97624,249.57144
280,238.04881,248.82214,249.14467
281,240.4275,249.23705,249.46428
282,243.00098,248.76944,249.9972
283,241.66069,249.06915,249.98668
284,235.13719,247.72774,249.94695
285,236.86702,249.02441,248.99709
286,234.75044,248.52982,248.6027
287,248.09543,248.66417,247.08658
288,238.14546,249.03413,248.7553
289,242.79292,246.9441,249.03365
290,240.40707,248.65128,249.8952
291,241.24268,249.40797,248.17334
292,242.88646,249.75969,249.38383
293,233.99007,249.58546,249.08737
294,239.269,249.9392,248.06833
295,233.96832,249.90497,249.57555
296,239.89183,246.77406,249.06348
297,243.01651,248.69609,248.97154
298,233.21695,249.47319,249.56895
299,246.38696,249.853,247.2165
300,243.18398,249.5003,249.76418
301,239.89938,248.95784,249.18085
302,234.40993,248.72786,248.95769
303,242.70847,249.75966,249.66367
304,248.0643,249.04614,246.18132
305,233.5786,248.3085,249.75623
306,240.37653,249.88574,247.23102
307,238.17174,249.559,249.72414
308,243.62163,248.98305,247.56961
309,232.06848,247.68465,249.97932
310,242.22113,247.87323,247.08934
311,239.16328,249.62953,245.54173
312,249.76569,249.14859,248.9558
313,240.22456,248.54013,249.88904
314,237.21408,249.20932,249.8412
315,244.19179,249.40761,249.63116
316,244.55914,248.51495,248.77742
317,242.89897,249.94476,249.29362
318,243.18394,249.63885,248.45323
319,244.68916,247.92339,247.22746
320,236.64064,249.48965,248.37082
321,236.74838,249.67087,249.03952
322,243.21832,249.18457,248.24338
323,239.28198,248.48541,249.4321
324,240.37451,248.63458,247.91676
325,244.36086,249.01157,249.27585
326,235.8788,248.19823,249.51744
