,k1,k2,k3
0,139.23009,3.4981592,107.46618
1,132.27267,238.2541,64.280785
2,240.1302,141.69907,37.029987
3,151.07849,52.309258,121.992424
4,231.79657,175.7831,173.59747
5,132.68018,59.417805,233.84106
6,94.941376,224.84653,1.1534729
7,22.123215,104.89034,67.84363
8,239.23471,36.18419,226.99864
9,25.939339,188.63464,86.602745
10,134.0442,140.57837,208.99178
11,208.43787,147.5049,171.91739
12,247.07233,121.734116,106.45723
13,219.53366,7.2396564,205.53455
14,107.294624,176.14738,14.028877
15,174.8274,34.734676,240.93898
16,233.62398,116.855156,177.59543
17,205.00938,140.82338,205.56194
18,114.31701,218.63295,26.599134
19,243.7122,238.15166,212.46274
20,82.53925,164.62273,40.267838
21,56.605904,190.87971,176.91652
22,24.303654,167.46036,103.258766
23,82.6453,235.14062,30.924168
24,210.54787,127.754395,70.99651
25,47.239925,118.968575,169.44835
26,211.1446,205.84705,134.5141
27,65.30735,99.246315,165.42958
28,175.47972,120.883896,249.91904
29,21.77188,77.214035,142.84338
30,189.99902,175.3765,128.14726
31,120.75283,23.52714,57.27868
32,9.972732,194.10951,95.82631
33,188.65327,19.76525,116.31286
34,23.159557,183.01898,78.604256
35,184.96239,66.41625,75.83993
36,154.05464,198.5835,71.61349
37,124.14444,179.86768,35.345226
38,29.71179,204.07268,230.7795
39,33.483074,111.43081,124.763695
40,63.004883,13.18346,177.8018
41,146.51778,153.23863,95.72254
42,32.07349,80.788635,124.331726
43,89.39751,130.13397,227.72755
44,120.719444,190.03622,201.3279
45,215.01628,144.45839,175.36076
46,45.870117,8.549542,26.711699
47,137.54372,142.11836,182.96655
48,148.48276,162.81451,154.3401
49,49.244587,243.76695,140.00961
50,191.69188,180.04063,161.23509
51,139.32234,40.240597,111.72745
52,54.101284,170.3353,195.00163
53,74.00026,94.0597,211.80621
54,199.71028,169.88632,231.59474
55,139.20593,12.707198,47.608536
56,184.06284,126.187004,9.920345
57,16.484945,73.50475,169.26814
58,78.54389,53.712048,59.843563
59,19.330164,235.63615,2.121817
60,168.33957,229.80005,232.0195
61,54.75692,237.7979,74.986496
62,55.857185,211.55302,157.17041
63,124.95195,101.251205,32.531277
64,127.59766,40.430832,86.61659
65,161.76796,38.408108,65.39556
66,115.297005,105.059166,92.81632
67,219.73558,112.333916,39.84517
68,209.11394,176.28957,163.02711
69,179.39146,119.267784,11.0530615
70,17.142738,124.93877,150.66064
71,156.02948,79.07566,129.1913
72,181.77377,220.05011,173.75679
73,198.66519,37.18863,222.26636
74,167.02676,80.083176,154.85301
75,72.81091,26.294449,31.993883
76,126.654686,235.424,116.18248
77,50.067368,110.929855,25.45638
78,118.24935,216.53816,213.21378
79,26.310505,231.99072,35.932007
80,138.4204,242.19353,78.51181
81,21.2467,216.16695,108.372505
82,129.31216,229.78653,30.436172
83,3.300887,62.782482,227.9246
84,184.6745,54.10386,51.75209
85,41.277916,43.0161,205.5715
86,214.31659,154.21928,207.36514
87,65.955414,60.84394,227.20792
88,11.981406,201.89044,65.4664
89,112.39029,212.54956,93.38154
90,43.95585,160.54567,121.88506
91,132.71822,229.82777,166.43782
92,200.33922,166.47513,201.11238
93,20.680367,85.01107,219.89914
94,171.88382,208.82379,103.11197
95,204.43419,82.3752,79.19342
96,229.35435,17.013186,50.945827
97,76.92991,33.56813,106.11543
98,189.29251,104.87368,216.93925
99,231.09868,165.2684,180.83401
100,5.2591605,174.51488,225.63976
101,181.54817,99.343254,34.094677
102,175.3869,135.46057,185.9999
103,83.933586,95.60179,60.86003
104,19.424349,195.8881,109.36071
105,117.493065,112.50995,38.78489
106,125.550224,68.82532,246.27892
107,217.3916,48.64006,202.53307
108,229.0092,54.52631,66.8137
109,151.47675,85.225845,208.66539
110,84.66666,205.52089,103.285965
111,140.74527,17.07124,135.0785
112,35.26587,212.22441,158.11584
113,58.22553,41.612762,220.2241
114,157.88374,56.3918,135.74236
115,50.155373,42.16025,226.285
116,201.37407,72.84488,179.0977
117,110.05414,71.06972,140.90483
118,231.67767,183.85448,144.62477
119,122.236084,77.26072,208.07375
120,112.0629,4.2547626,101.84101
121,9.126218,214.41757,199.07954
122,43.35368,19.009619,74.7717
123,215.42871,103.03223,197.84181
124,157.42853,146.39479,91.0947
125,73.51021,211.9847,184.39896
126,32.724358,108.572975,219.38785
127,6.4574127,216.45264,77.32852
128,167.33112,229.79489,204.28773
129,96.1216,119.16906,56.85937
130,70.891945,230.02162,41.122032
131,36.24365,151.23784,193.44235
132,231.21242,205.33607,178.14507
133,183.88132,164.53006,215.8466
134,196.59962,75.49633,122.29767
135,102.00042,13.667259,84.60562
136,175.14299,28.938147,138.89563
137,26.521372,39.669662,6.3227158
138,154.46057,154.82376,161.05316
139,62.098694,83.309456,58.68888
140,127.82265,96.826775,26.820723
141,15.085512,41.753498,34.50859
142,167.06331,27.154305,1.2994734
143,220.79263,117.798836,84.091606
144,208.20891,228.70638,43.16351
145,122.89044,182.87714,124.72215
146,114.29178,208.81863,68.31145
147,201.55058,2.07663,66.49363
148,29.095623,152.0946,28.526148
149,115.06824,188.31494,84.19853
150,169.84763,122.1698,15.524482
151,50.16493,232.09065,88.535
152,68.309326,31.052216,246.36127
153,180.2519,49.849766,162.28603
