Param 0
186.09805297851562
210.28614807128906
188.42344665527344
195.7818603515625
224.05601501464844
188.7049102783203
183.36724853515625
225.87289428710938
192.74896240234375
200.89923095703125
190.8671112060547
214.5628204345703
180.66041564941406
215.02589416503906
209.64869689941406
200.9036865234375
226.46868896484375
212.64747619628906
195.61154174804688
188.0179901123047
225.0651092529297
194.43576049804688
201.60926818847656
215.3663787841797
165.6106414794922
203.81781005859375
241.10594177246094
205.55274963378906
232.34645080566406
168.3275604248047
165.7775421142578
215.30911254882812
191.70443725585938
223.25782775878906
231.15008544921875
225.80166625976562
236.90383911132812
227.0386505126953
160.59500122070312
189.5242919921875
205.5286407470703
190.32972717285156
192.50747680664062
176.08651733398438
172.22308349609375
169.6704864501953
153.92420959472656
233.81637573242188
228.61814880371094
244.3655548095703
195.62533569335938
206.8157958984375
240.75421142578125
213.11880493164062
230.42152404785156
239.39186096191406
185.89817810058594
202.15814208984375
234.05551147460938
213.06637573242188
199.53936767578125
237.45025634765625
220.3669891357422
190.85194396972656
222.5535888671875
202.2147979736328
227.394775390625
231.41168212890625
224.60513305664062
217.41522216796875
198.62149047851562
163.16127014160156
223.72915649414062
236.7820281982422
168.71090698242188
209.54843139648438
210.9747314453125
234.0164337158203
181.01513671875
221.9149627685547
168.38453674316406
231.49302673339844
185.6291046142578
214.161865234375
205.51234436035156
230.99252319335938
213.81089782714844
218.07925415039062
199.86659240722656
185.70953369140625
214.32261657714844
218.81118774414062
195.43356323242188
228.0382080078125
149.3330535888672
157.63385009765625
220.73106384277344
173.55654907226562
226.23028564453125
242.48834228515625
146.91522216796875
239.43072509765625
238.74795532226562
197.13685607910156
212.49163818359375
237.65374755859375
179.74122619628906
196.76919555664062
157.46839904785156
225.48731994628906
202.91256713867188
241.2169952392578
206.88421630859375
205.84613037109375
220.6564178466797
218.44680786132812
228.5365753173828
226.58216857910156
205.64169311523438
227.30104064941406
185.52780151367188
172.07229614257812
201.6536865234375
163.628173828125
218.39373779296875
163.03488159179688
221.71385192871094
222.49667358398438
221.053955078125
190.68719482421875
233.6920928955078
226.35006713867188
190.75067138671875
167.84768676757812
199.6157684326172
184.30674743652344
229.01351928710938
172.18312072753906
179.07723999023438
190.3568572998047
209.4071502685547
168.63108825683594
223.043701171875
218.0345001220703
218.3809051513672
249.4510955810547
193.00848388671875
181.1311492919922
206.92172241210938
219.05783081054688
203.70126342773438
194.9264678955078
150.89854431152344
204.4962615966797
152.66993713378906
164.8306121826172
225.06973266601562
171.67762756347656
205.12252807617188
235.74948120117188
242.40701293945312
229.4259490966797
223.8704833984375
225.583740234375
209.366943359375
211.2564697265625
211.5167999267578
228.23846435546875
249.50917053222656
189.02259826660156
186.07684326171875
174.89907836914062
161.8932647705078
218.13290405273438
225.56729125976562
139.3686065673828
202.07029724121094
158.09893798828125
247.49398803710938
200.50115966796875
244.66197204589844
230.67807006835938
226.30160522460938
192.67083740234375
205.05091857910156
180.52745056152344
236.3431854248047
206.31097412109375
125.27513122558594
187.3903350830078
168.6915740966797
220.03968811035156
236.18301391601562
192.13763427734375
224.40798950195312
211.21298217773438
207.7927703857422
206.60055541992188
194.6525421142578
203.785888671875
224.4225311279297
