,k1,k2,k3
974,151.42538,191.28699,239.11752
975,83.10215,132.93929,241.25536
976,120.26132,156.47809,225.08446
977,166.86769,181.6332,198.55397
978,147.56982,182.77605,216.57861
979,153.73715,188.69681,226.65282
980,81.92829,142.70154,235.7859
981,166.56595,183.58823,195.17052
982,103.285126,147.19208,230.8668
983,171.5337,197.03017,209.57321
984,186.35915,214.42711,207.5578
985,211.79898,229.862,173.10294
986,236.08847,247.04747,178.85135
987,207.45879,220.19691,166.62785
988,62.196243,127.09065,235.6316
989,132.31004,173.38849,213.60934
990,127.907394,156.24918,224.21324
991,113.825005,163.46846,243.06534
992,74.38002,133.56667,241.74341
993,87.821144,139.68404,239.9252
994,222.94763,246.54498,197.30878
995,204.02129,224.58691,183.91135
996,107.4785,149.0812,209.25966
997,110.617294,151.73152,223.35799
998,118.00641,160.44548,234.58464
999,180.27223,200.50293,207.86407
1000,106.46522,146.3589,239.19711
1001,128.0357,160.36812,236.44243
1002,109.78895,151.86656,215.6708
1003,217.97708,249.7025,205.55997
1004,103.19164,146.44406,243.21326
1005,208.55176,245.465,201.76907
1006,172.62073,190.37778,194.56392
1007,218.15329,230.52248,178.19237
1008,162.78099,190.40536,221.14687
1009,190.75677,227.4651,197.20445
1010,129.33324,174.20717,225.92699
1011,203.57773,240.32796,206.19786
1012,212.59503,245.4019,192.66553
1013,66.231995,131.93416,242.0238
1014,182.82251,223.13475,221.18764
1015,94.44992,146.42607,247.47096
1016,75.14506,132.68297,243.55794
1017,197.97186,229.40111,190.15225
1018,146.33214,176.6781,211.78825
1019,170.5375,181.06349,186.55824
1020,199.2278,216.45723,178.58942
1021,157.92633,179.88148,208.6683
1022,74.41101,134.5201,244.43019
1023,82.834785,140.88089,215.23509
1024,151.40663,176.52315,212.49089
1025,147.38992,161.12584,210.37404
1026,147.44731,172.51318,203.6105
1027,129.67337,154.51068,244.3671
1028,182.15413,208.72304,202.76193
1029,177.3605,191.13858,185.72305
1030,189.416,215.36078,193.03798
1031,96.25871,140.51378,246.1196
1032,222.6147,227.816,157.60576
1033,177.60643,214.61882,230.41206
1034,128.12962,160.52887,217.11426
1035,146.73659,166.76361,217.19423
1036,35.895134,127.90838,231.80989
1037,202.4617,232.62964,206.35057
1038,164.0646,196.13144,205.44653
1039,198.30365,232.28278,214.46674
1040,187.56993,221.10858,222.77719
1041,169.76392,194.72505,203.71504
1042,107.49598,145.14565,229.05878
1043,64.97552,125.55752,217.4392
1044,46.783173,124.308266,238.55614
1045,154.12045,180.7827,183.28954
1046,174.04095,200.57028,200.60075
1047,187.32094,219.89445,208.06808
1048,86.21601,137.66956,238.25447
1049,118.15502,152.98026,238.77344
1050,158.66739,170.01085,203.37431
1051,99.675095,147.3653,242.86232
1052,117.280685,163.00514,238.33215
1053,116.01607,146.33298,239.51369
1054,95.297134,142.6238,241.06825
1055,167.83374,195.39069,192.872
1056,138.97308,169.14778,223.06165
1057,160.09067,188.46196,212.69101
1058,68.42206,135.91452,248.15323
1059,88.49377,139.40265,230.18442
1060,194.1499,219.2633,218.10529
1061,196.75742,223.73674,205.97093
1062,79.5186,141.85367,245.92812
1063,129.92184,173.15913,221.03867
1064,159.74542,183.21518,213.48328
1065,183.02272,211.50258,202.3239
1066,138.30046,170.17195,225.60106
1067,59.978172,127.47574,247.80522
1068,205.39764,234.32028,205.80933
1069,172.92125,189.04822,199.43172
1070,179.5831,208.03517,216.39423
1071,78.13234,129.08798,208.02779
1072,178.77913,198.4962,199.83864
1073,144.44173,173.59274,222.16643
1074,158.07268,178.5321,203.01546
1075,173.61513,188.86926,198.61858
1076,164.58772,198.14822,206.70396
1077,127.53727,163.43951,227.55893
1078,143.1863,175.97446,227.33879
1079,139.1974,170.7562,240.00145
1080,190.93622,208.2474,187.33156
1081,174.2886,199.7441,198.2026
1082,145.3903,179.76244,210.1622
1083,128.63263,161.56631,201.86475
1084,159.92393,185.25461,184.5247
1085,118.33885,158.13625,240.17654
1086,157.80057,179.6793,176.07971
1087,189.71205,218.49574,206.58243
1088,145.0664,179.97734,218.19913
1089,165.17177,181.94649,208.29507
1090,203.08548,246.81921,202.75827
1091,173.57608,195.93648,212.66995
1092,142.03775,172.89003,226.07582
1093,124.8453,168.42302,236.7057
1094,185.91673,209.46944,208.39589
1095,155.82518,174.52728,226.90912
1096,189.51631,223.26512,215.80759
1097,157.20863,186.33455,201.8884
1098,202.97,245.93286,212.90251
1099,45.832752,121.703354,245.21803
1100,170.82762,189.30865,199.2465
1101,122.13521,153.6532,205.53558
1102,164.83711,196.95186,203.75082
1103,94.85018,142.89563,225.5303
1104,122.304344,165.6178,228.9554
1105,34.209976,115.1349,246.18054
1106,98.16857,144.20537,239.00748
1107,125.57153,174.18835,242.6424
1108,206.98949,230.5085,183.08318
1109,209.8279,241.83342,211.4408
1110,141.14832,169.84308,203.89851
1111,197.95438,224.57932,195.77055
1112,85.6766,136.74219,233.39857
1113,139.95247,175.0599,229.43584
1114,104.958984,147.5429,238.91719
1115,100.733086,147.91249,224.69963
1116,66.28805,126.70894,241.17264
1117,209.8564,244.07672,202.65309
1118,61.99255,118.805084,246.6087
1119,138.49854,164.55725,206.82724
1120,204.80394,238.67328,196.72202
1121,203.25977,206.84439,180.00314
1122,133.30948,157.74226,223.14842
1123,155.12259,188.38715,210.25732
1124,147.64568,181.3015,242.52763
1125,92.614876,144.77455,248.35757
1126,182.34291,206.54675,198.85672
1127,212.35353,233.4745,171.11339
1128,157.33205,183.54617,214.93698
1129,120.66213,161.21182,213.387
1130,104.047165,143.56708,240.32178
1131,202.30722,216.90921,172.18391
1132,114.27972,158.5451,232.23923
1133,144.40628,161.69514,222.62294
1134,183.87256,201.66739,200.34447
1135,153.8788,189.71759,221.5397
1136,142.09413,168.80067,212.84395
1137,127.52768,153.98273,215.09738
1138,208.65475,248.36235,198.29515
1139,103.18405,143.11482,211.30574
1140,114.356705,152.09538,227.14755
1141,164.79417,188.64317,218.19467
1142,168.82509,182.43933,191.84332
1143,88.26478,140.37553,239.20047
1144,105.60171,155.64082,241.41682
1145,203.3233,242.87698,213.04485
1146,85.55341,142.74687,240.32422
1147,108.613594,159.00262,219.83446
1148,181.74376,203.27255,208.22157
1149,147.63751,180.46196,195.12834
1150,211.4957,234.32373,201.78252
1151,114.804535,157.66878,211.24973
1152,157.65031,181.81331,200.79622
1153,125.27215,162.59972,205.64243
1154,118.1173,152.68428,234.35542
1155,136.63257,168.44122,222.86252
1156,171.16174,196.48965,201.46983
1157,159.75801,178.35602,209.49701
1158,120.64622,152.18747,210.2291
1159,170.60408,195.26805,195.64673
1160,133.21504,176.15747,242.43745
1161,187.68742,210.66287,193.09647
1162,196.72351,221.55878,194.99594
1163,129.66779,171.34892,235.49509
1164,157.01454,190.1454,212.72217
1165,210.70271,240.91884,197.61687
1166,93.606445,138.90443,239.80254
1167,185.51305,208.91537,191.29742
1168,166.75854,188.06154,193.08473
1169,200.3552,208.52011,176.14128
1170,103.40625,139.91498,228.8485
1171,161.92535,185.94925,217.1779
1172,137.09196,165.81754,234.52098
1173,193.42937,219.17592,197.54416
1174,169.61752,198.53697,218.37502
1175,110.04586,147.45003,234.81476
1176,203.52449,239.62239,204.66647
1177,115.4264,153.97812,205.81938
1178,136.3869,168.57541,240.05861
1179,47.10209,120.931404,235.84665
1180,173.87282,197.75635,203.66139
1181,175.27397,198.7604,198.0359
1182,176.0321,206.79721,195.24487
1183,134.30746,157.4883,222.0867
1184,160.43918,182.13611,220.72366
1185,132.44383,161.89825,226.42226
1186,162.68831,180.762,193.68803
1187,167.23639,176.10754,190.48643
1188,143.3877,173.51639,233.13455
1189,89.23202,144.57945,241.93027
1190,119.48404,161.79373,224.64268
1191,147.93228,175.58116,215.43369
1192,73.89961,133.40381,247.37668
1193,129.55304,165.91835,215.17862
1194,196.30956,213.54593,201.12006
1195,182.92982,208.39815,205.14369
1196,206.37608,230.90547,191.42969
1197,129.93127,169.84761,226.79416
1198,70.1798,132.26038,248.24112
1199,198.74588,209.27542,189.3946
1200,209.3518,237.13326,190.41846
1201,163.54782,190.8938,239.39449
1202,185.24237,204.91121,199.24394
1203,89.05171,134.28387,243.08205
1204,143.70616,166.88908,196.88506
1205,188.54398,201.80585,179.97523
1206,191.57304,218.59283,212.19643
1207,160.42317,176.17307,202.02411
1208,55.510536,118.6816,242.01318
1209,169.76448,196.31786,196.65729
1210,200.63193,221.20294,183.09999
1211,177.80716,201.48206,190.77936
1212,201.20032,226.52403,191.14394
1213,133.75023,167.65047,230.82967
1214,134.14615,152.41492,197.12851
1215,117.123535,157.96448,245.59265
1216,218.52396,246.51254,190.43764
1217,140.59239,178.51083,221.0476
1218,151.64178,190.74637,235.42145
1219,123.39582,163.44331,198.87979
1220,23.842566,120.49016,248.22961
1221,152.86841,169.259,211.57188
1222,121.467255,173.94536,231.79999
1223,218.6637,247.14847,174.76617
1224,215.06107,245.37624,196.91933
1225,141.40266,168.93907,210.5084
1226,90.29326,138.90804,235.60846
1227,146.51453,184.42166,225.5445
1228,138.0881,169.01303,209.63448
1229,183.50633,203.60486,209.61739
1230,138.09718,172.97073,217.71814
1231,149.82579,184.23167,224.33144
1232,219.9474,238.93443,182.62042
1233,125.77155,160.61542,205.66151
1234,184.15211,205.56624,205.32828
1235,161.06291,200.9545,217.5398
1236,160.66779,187.21927,207.98116
1237,144.10773,166.16628,188.04974
1238,174.96297,180.56755,184.1688
1239,74.30303,132.90237,247.76912
1240,98.84987,142.88403,223.84258
1241,104.67924,152.28384,228.97476
1242,155.14305,186.45174,223.83038
1243,150.04883,177.39017,228.52928
1244,201.91837,218.66914,183.79224
1245,118.12693,152.87073,223.32475
1246,195.45851,219.65411,198.55519
1247,109.91683,154.0286,216.26508
1248,44.09591,122.00844,233.83072
1249,156.42287,176.9483,224.46336
1250,138.15038,171.80481,229.93016
1251,156.57208,188.01389,212.67267
1252,159.41922,189.21693,221.36354
1253,199.96925,238.23538,207.102
1254,126.14001,153.36633,225.58675
1255,166.13425,176.64996,190.2419
1256,106.109276,150.75165,229.69733
1257,130.27814,168.60168,218.27432
1258,178.94656,210.71207,216.22868
1259,84.95602,136.73654,241.91684
1260,180.13835,207.625,213.85945
1261,153.79686,174.70894,190.38194
1262,71.21133,135.08263,244.07341
1263,155.56223,182.21138,186.6402
1264,91.73854,137.31201,219.96268
1265,203.76482,244.37178,216.25053
1266,112.89426,152.61478,237.44719
1267,177.35503,207.83313,209.87341
1268,183.49501,201.48904,187.06725
1269,133.03418,165.90395,228.77852
1270,186.19743,202.01476,188.96487
1271,139.28456,157.47874,202.88795
1272,217.69191,244.66623,182.79448
1273,20.612934,110.730156,243.55408
1274,124.625755,166.7757,214.93375
1275,179.65326,199.70932,182.26085
1276,213.85728,246.12067,179.07832
1277,163.05534,193.07568,214.08475
1278,162.16737,181.0501,208.57472
1279,155.1122,172.65395,181.50232
1280,203.9238,231.72696,209.46292
1281,56.934685,120.60089,240.88121
1282,86.1282,129.90399,238.06154
1283,126.744225,157.10776,203.18117
1284,90.395035,146.24713,220.70256
1285,211.86183,242.81902,202.5131
1286,155.35612,173.38002,186.62212
1287,100.84022,146.06364,220.8661
1288,194.41364,215.81622,172.7042
1289,152.47867,185.70338,219.3122
1290,130.67166,157.03848,224.29665
1291,202.80473,238.64557,203.67389
1292,124.87898,157.17097,219.84811
1293,156.20222,179.61664,205.09763
1294,81.490974,132.70857,244.89761
1295,180.10728,206.77028,207.00089
1296,126.2172,168.71375,231.82616
1297,152.75151,185.88298,230.60748
1298,141.64177,164.17723,208.39587
1299,112.7349,157.3111,242.0168
1300,158.67778,192.89787,214.62126
1301,154.31415,169.38669,197.83763
1302,167.65144,191.96324,197.3854
1303,185.77605,210.65851,197.8284
1304,86.67408,145.35846,248.46469
1305,196.4225,215.75003,185.01234
1306,120.42525,157.05019,227.16183
1307,155.61824,175.02054,177.27818
1308,200.34569,221.17834,192.3117
1309,213.55281,249.30327,183.69447
