,k1,k2,k3,a1,a2,a3
87,236.93216,60.75645,224.43614,37.46334,30.607645,37.056885
88,238.62553,60.699085,224.4131,37.15791,30.95517,37.31923
89,240.32214,62.517788,225.40231,37.007195,30.059498,36.982277
90,234.35718,58.637146,221.48302,37.431335,32.540493,36.61898
91,234.87502,61.063812,225.99736,37.13265,30.39206,36.61942
92,235.99739,56.18239,222.6196,37.11938,33.549774,37.011948
93,236.87639,56.552063,221.15146,37.125313,32.81312,37.03831
94,231.27402,58.05247,221.79424,37.435577,31.470842,36.650948
95,238.06279,61.969227,222.48318,37.445557,30.48418,37.295452
96,233.53049,58.004715,223.11943,37.094234,31.684464,36.788086
97,240.0612,58.946167,220.46655,37.15358,31.525177,37.50418
98,239.25491,65.03113,226.06856,37.17893,29.622667,36.811256
99,238.54,58.487743,219.13094,37.2009,31.924835,37.460693
100,232.78947,57.75515,222.71452,37.181,31.857471,36.56413
101,234.28468,60.838932,223.26529,37.57283,30.55857,36.961918
102,235.71262,59.081482,222.87039,37.336845,31.784145,37.150227
103,235.47923,61.77934,226.2026,37.171722,29.007328,36.516823
104,235.06091,57.478344,225.05394,36.923637,32.43453,36.907963
105,234.91989,61.35052,222.09273,37.400654,30.12407,37.042564
106,230.78023,56.34574,222.58478,37.30629,31.704609,37.053177
107,234.65457,55.76325,224.75145,37.08137,33.617867,36.434765
108,237.29115,60.829597,225.26414,37.363472,30.982058,37.115845
109,236.35292,63.32078,223.32516,37.17922,30.214424,37.164047
110,238.30325,59.91581,217.32176,37.24195,30.753536,37.43479
111,235.69041,60.576515,223.06438,37.138172,30.939411,36.965115
112,236.15123,58.56462,218.74959,37.235744,32.786263,37.346474
113,238.8576,63.055504,226.63896,37.204178,30.068794,36.76162
114,238.22159,59.239964,225.88252,37.029976,31.850677,37.17649
115,236.41945,58.38886,222.73752,36.929405,31.628555,37.376137
116,235.34444,60.030025,222.07928,37.095165,30.763535,37.796425
117,236.00337,57.561844,224.1134,37.122242,31.917427,36.960403
118,236.97354,61.67366,221.502,37.304794,30.123047,37.15168
119,236.16815,63.19773,226.68431,37.164562,29.94685,36.830956
120,236.235,56.839413,223.19853,36.95026,32.34015,36.937782
121,239.79468,61.175247,216.43082,37.1214,30.387266,37.957443
122,235.5723,60.140385,219.39459,37.390038,31.016653,37.55549
123,234.82555,59.08652,226.0662,37.094086,31.012224,36.53523
124,238.81204,55.21282,220.06914,37.06044,33.600372,37.38507
125,233.52496,57.798134,218.49223,37.165985,32.058044,37.203033
126,236.80164,61.548832,221.25166,37.484764,30.116167,37.17089
127,237.73143,60.56149,222.1325,37.076084,31.076889,37.471096
128,234.00876,59.59964,217.92848,37.26042,30.69601,37.36052
129,235.08395,61.025257,221.45349,37.089806,31.35442,37.427834
130,238.89113,59.05215,223.08124,37.1955,30.872707,37.32111
131,238.16345,59.673374,221.12819,37.340218,30.51094,37.465508
132,233.65341,59.148335,222.06105,37.35917,31.159153,36.94767
133,234.4588,58.08074,219.9709,37.381935,31.975788,37.1352
134,237.6498,58.42018,216.41792,37.179726,30.877695,38.118896
135,236.79457,59.102127,222.47154,37.212177,31.11654,37.595757
136,234.97972,60.585335,219.0675,37.44468,30.291351,37.763096
137,236.92632,61.72107,224.56714,37.192997,30.405006,36.822517
138,236.94124,60.402817,222.99907,37.065887,30.74312,37.080467
139,234.05882,61.02977,219.1146,37.056908,30.470625,37.09111
140,235.64067,60.55083,221.25774,37.08088,31.422169,37.012154
141,232.7496,56.034492,222.7349,37.297047,32.136513,36.512882
142,233.99768,56.981766,217.69852,37.216614,32.04007,37.444313
143,235.70207,58.548634,224.37747,37.298637,31.697231,36.532104
144,239.30698,63.18178,223.71841,37.151657,29.434902,37.106396
145,237.64835,58.612766,222.1115,37.197983,32.078808,37.131126
146,236.46776,58.423088,220.63733,37.24318,31.82231,37.508293
147,238.3695,60.834003,220.09633,37.235626,31.35772,37.20652
148,239.67204,58.675255,221.85667,37.066986,31.97115,37.074417
149,232.78871,58.7204,223.72612,37.349106,32.00509,36.49293
150,238.59439,61.760048,225.25136,37.125248,29.987928,36.789703
