,k1,k2
676,249.14958,249.28963
677,249.66373,240.92241
678,249.76405,235.3181
679,249.2693,248.6908
680,249.78784,230.94786
681,249.5631,236.92659
682,249.26848,249.43477
683,249.9528,229.65227
684,249.34828,243.44771
685,249.74715,235.14618
686,249.38882,241.51993
687,249.87839,230.75537
688,249.92656,230.27376
689,249.63168,239.68585
690,249.2232,249.48532
691,249.74783,235.32172
692,249.98412,233.4852
693,249.64688,239.78491
694,249.89777,229.96764
695,249.94708,228.47163
696,249.69885,240.56134
697,249.72583,233.135
698,249.52705,242.97815
699,249.83278,238.96118
700,249.18022,248.85773
701,249.76494,238.38322
702,249.40018,241.29861
703,249.42245,247.0188
704,249.39622,244.57983
705,249.54039,245.5947
706,249.95908,230.86163
707,249.59799,242.65839
708,249.62373,240.3487
709,249.9296,233.52214
710,249.84491,233.99216
711,249.86386,234.32271
712,249.21376,245.27452
713,249.94392,232.62982
714,249.45903,243.2847
715,249.24742,248.7124
716,248.85976,248.64963
717,249.63673,241.25418
718,249.5616,242.54097
719,249.28183,247.208
720,249.39647,243.84686
721,249.61177,240.266
722,249.46233,245.46376
723,249.55711,238.59578
724,249.40788,245.34863
725,249.75174,237.01762
726,249.6804,238.24594
727,249.58865,235.90881
728,249.6176,238.86908
729,249.43422,239.6803
730,249.11746,247.51604
731,249.31577,247.1946
732,249.5263,241.83183
733,249.34778,244.92653
734,249.31505,247.54189
735,249.3811,240.96313
736,249.99213,227.01257
737,249.9447,230.05656
738,249.7733,240.5271
739,249.88136,235.00114
740,249.68022,233.88177
741,249.45834,246.13489
742,249.53603,244.99374
743,249.91107,231.7407
744,249.4199,240.103
745,249.41498,240.29807
746,249.0662,249.6652
747,249.77435,233.11151
748,249.23781,245.87137
749,249.15358,249.39926
750,249.47963,241.48041
751,249.57434,238.74011
752,249.95992,232.24956
753,249.74284,238.28064
754,249.53505,240.00159
755,249.68233,239.3151
756,249.85172,237.3932
757,249.70142,236.78444
758,249.24767,249.30717
759,249.20595,247.16833
760,249.58089,241.85141
761,249.68008,234.45317
762,249.79889,233.94849
763,249.89514,231.30754
764,249.24359,248.28914
765,249.42311,246.12929
766,249.89595,230.3979
767,249.61693,241.64108
768,249.98825,228.25746
769,249.76372,231.34695
770,249.9117,231.3266
771,249.18268,247.00716
772,249.64085,235.97327
773,249.4412,241.02385
774,249.22153,243.18158
775,249.32558,244.76796
776,249.94048,231.46527
777,249.94083,232.5093
778,249.3879,243.25479
779,249.63562,235.77408
780,249.43025,245.37546
781,249.21284,247.51268
782,249.73126,234.38791
783,249.28699,246.82944
784,249.69868,239.40631
785,249.69087,237.29869
786,249.81331,238.65155
787,249.30725,247.02415
788,249.34671,244.11035
789,249.1854,249.72102
790,249.35143,246.22255
791,249.92897,232.62897
