,k1,k2
376,247.84305,244.86267
377,247.68396,244.64197
378,247.96727,244.64374
379,249.70157,245.37048
380,249.65247,245.15176
381,249.9171,245.74872
382,247.5766,244.53908
383,248.34361,244.41707
384,247.51524,244.8242
385,248.06403,244.96219
386,249.36098,245.0055
387,246.50781,244.3792
388,243.8506,241.91843
389,249.86531,246.15991
390,248.89091,245.66898
391,248.35649,245.03653
392,249.80211,245.22899
393,247.665,244.93777
394,248.55698,244.92522
395,249.12477,245.82472
396,249.48846,245.41779
397,249.29347,245.90033
398,247.8575,244.7022
399,249.4779,245.91882
400,249.28299,245.53383
401,249.40077,245.5792
402,249.17264,244.86617
403,247.54489,245.0083
404,249.01619,245.44794
405,247.82826,244.51196
406,249.29137,245.50903
407,245.56033,243.8173
408,249.933,245.69012
409,249.61655,246.08173
410,247.11012,244.77621
411,249.89601,245.60242
412,248.86095,245.32257
413,249.86847,245.02834
414,249.06926,245.58377
415,249.63287,245.86583
416,248.2842,244.89426
417,249.6523,245.68924
418,248.52452,245.6766
419,245.6282,243.33022
420,248.88762,245.57928
421,247.54715,244.12564
422,249.72232,246.54507
423,249.29463,245.5854
424,249.95477,246.08026
425,249.2899,245.306
426,248.51575,245.07887
427,249.97433,245.9048
428,247.18124,244.78253
429,245.06241,242.87318
430,249.07962,245.29185
431,248.8336,244.77808
432,248.42639,245.07832
433,248.96494,245.21869
434,245.038,243.04926
435,245.9649,243.38391
436,248.36133,245.08246
437,247.52342,244.65407
438,247.12462,244.61957
439,249.64537,245.43874
440,249.39989,245.33286
441,248.01279,244.49866
442,246.38986,243.72131
443,248.81073,245.2705
444,249.55847,245.29675
445,249.48058,245.26064
446,249.22017,245.98285
447,247.06035,244.55696
448,248.94968,245.4064
449,247.99431,245.05952
450,249.6749,245.35443
451,248.68448,245.11508
452,244.21236,242.36546
453,249.98447,246.12093
454,249.50978,245.4659
455,249.36076,245.87627
456,249.63509,246.03847
457,246.92119,243.60709
458,249.66539,245.39337
459,249.53513,245.31981
460,247.43468,244.40524
461,249.63481,245.37546
462,247.38016,244.53252
463,249.29515,245.28816
464,248.7306,245.10776
465,247.48123,244.57207
466,247.69508,244.47339
