,k1,k2,k3
0,42.630325,193.81549,51.96425
1,38.835045,194.2543,52.355015
2,37.535625,192.99991,52.237133
3,38.809963,193.76324,51.707928
4,39.11983,193.89696,52.090584
5,37.850796,193.16022,52.331684
6,39.439907,192.98271,52.34111
7,36.02983,193.06905,52.239952
8,38.606056,192.78082,51.906445
9,38.486683,193.21722,52.07042
10,38.538742,193.9343,52.003677
11,37.878323,192.82033,52.16213
12,38.156353,193.33997,52.027966
13,39.33985,193.32767,52.1474
14,37.952057,193.01123,52.179092
15,38.96632,192.95155,52.44228
16,41.734413,193.66087,52.08755
17,37.587784,193.8448,52.56662
18,38.391884,193.53513,52.333195
19,37.421444,193.45834,52.30726
20,39.269085,192.97787,52.271793
21,38.828518,193.48589,52.14869
22,36.140812,193.36938,52.319687
23,40.379322,192.75948,52.158127
24,39.31159,193.09999,52.270607
25,37.847404,192.69827,51.965466
26,36.29672,192.84938,52.087196
27,35.60414,193.28476,51.925232
28,40.349674,193.7399,52.156788
29,38.595993,192.95195,51.897385
30,42.217876,193.19711,51.89054
31,35.890472,193.19783,52.167328
32,42.094048,193.28825,51.956066
33,41.51865,192.32738,51.85306
34,38.41049,193.55157,51.96708
35,38.127106,193.05945,52.060448
36,38.882397,193.15666,52.420383
37,38.42831,193.69972,52.447716
38,38.23219,193.10303,52.14283
39,39.288853,192.84613,52.37308
40,35.921284,193.2116,52.217766
41,39.44734,193.57231,52.412937
42,38.73192,193.36526,52.040913
43,35.46559,194.09657,52.16782
44,38.03664,193.30748,52.426018
45,40.916714,193.34471,52.118195
46,37.659973,193.3777,51.741146
47,35.027287,193.0598,51.99867
48,37.870087,193.43588,51.84195
49,38.937614,193.04741,51.915867
50,37.658714,193.25879,52.46306
51,37.405094,193.37015,52.27411
52,33.350956,193.47075,52.595078
53,38.125584,193.59055,52.138927
54,40.53694,193.3516,51.990345
55,36.634296,193.7881,52.214565
56,38.050938,192.87605,52.684853
57,38.627247,193.24586,52.52158
58,40.068817,193.26147,52.25846
59,38.847492,192.89638,52.048454
60,36.9945,193.23676,52.392952
61,39.788555,193.21338,51.625187
62,39.021275,193.38039,52.11387
63,41.577793,193.56622,52.19958
64,37.19182,192.91313,52.242313
65,40.333324,193.66895,51.83527
66,39.244576,194.0248,52.385513
67,37.27718,192.76974,52.27091
68,39.94872,193.10402,51.88801
69,38.180923,192.80031,52.370262
70,41.06896,193.48988,52.185364
71,38.345158,193.30078,52.14067
72,41.972908,193.20116,52.224228
73,37.895973,193.2116,52.19089
74,37.88702,192.79071,52.927216
75,36.93563,192.75926,51.623817
76,37.23209,192.82903,52.55623
77,38.711906,193.39084,52.377693
78,39.074173,192.7311,52.07511
79,38.009174,193.25786,52.45734
80,40.289764,193.07108,52.412838
81,34.944633,192.59683,52.282444
82,37.76272,193.59343,52.46675
83,37.433037,192.6332,52.311535
84,40.19649,193.03728,52.42017
85,39.683826,193.09389,52.25535
86,39.775196,193.6582,52.192135
87,39.261208,193.63931,52.31194
88,40.395206,192.27708,52.387154
89,38.563667,193.39445,52.25793
90,36.29778,192.65233,51.386295
91,36.849823,193.27954,52.337753
92,39.04968,193.61418,52.154175
93,38.857994,192.98515,52.308994
94,36.70255,193.69424,52.161045
95,38.923626,192.85988,51.87984
96,39.589455,193.21432,52.310585
97,39.24325,192.12906,52.23199
98,36.35886,193.7358,52.317535
99,37.07594,193.02101,52.325756
100,39.296482,193.98586,52.306744
101,39.52214,193.49783,52.273045
102,38.63301,193.83952,52.334145
103,39.645138,193.7262,52.093636
104,36.871273,193.87798,51.701313
105,39.214966,193.52434,52.019207
106,38.27617,193.39879,51.657707
107,38.773872,192.98885,52.16404
108,36.07069,193.22588,52.101357
109,39.613747,193.19377,51.948715
110,38.74597,193.36194,51.66691
111,40.492413,193.40416,52.134357
112,40.95468,193.28389,52.36979
113,38.94343,193.08911,52.468113
114,38.476505,193.65797,52.418983
115,35.399826,193.3658,51.68065
116,35.45887,193.46904,52.16841
117,35.798916,193.00708,52.09672
118,38.713737,193.89842,52.077164
119,35.063477,193.25217,52.471138
120,38.24444,193.35516,51.946354
121,40.939217,193.50638,52.100037
122,36.95355,193.43211,52.082092
123,38.507423,193.02002,51.739864
124,38.15371,193.4087,51.822414
125,37.032185,193.51251,52.01503
126,37.801434,193.3768,52.192654
127,36.57147,194.27843,52.51344
128,39.590942,193.69057,52.528507
129,39.12797,193.11113,52.04988
130,37.90438,193.4467,52.61345
131,38.064667,193.64398,52.16207
132,33.71902,193.75354,52.106556
133,39.24661,193.3115,52.587906
134,40.03683,194.31165,52.46674
135,40.14479,193.59785,51.78349
136,37.592346,193.16357,52.33159
137,38.004074,193.15515,52.190678
138,39.324062,193.37225,52.577206
139,36.20327,192.73453,52.434006
140,38.79187,193.39352,52.350384
141,40.680027,193.51703,52.456253
142,36.43773,192.9223,51.872215
143,37.560875,193.3857,52.12602
144,36.92201,192.62724,51.99476
145,35.50985,194.0844,52.33443
146,40.309208,193.60909,52.1853
147,41.16912,193.65536,52.420597
148,36.696262,192.37042,52.18504
149,37.19378,192.82765,52.14982
150,36.85076,193.39954,52.34804
151,37.10824,192.984,52.2693
152,37.508144,193.24829,52.11059
153,36.372433,192.92354,52.234722
154,37.1422,192.75624,52.598637
155,38.859615,192.73518,52.14179
156,38.53724,193.45778,52.26634
157,39.40924,193.0888,51.916306
158,41.56861,192.95885,52.004604
159,40.030785,193.07703,51.947132
160,40.39973,193.57246,52.753532
161,39.37326,192.62839,52.065758
162,38.388832,192.72806,52.082123
163,35.819633,193.8028,51.900032
164,38.64347,193.25095,52.010918
165,40.47924,193.31853,52.22899
166,40.095104,193.4955,52.398052
167,41.304234,193.70355,52.40944
168,38.220287,193.74416,51.925655
169,37.270996,193.19685,52.30442
170,38.685608,193.10826,52.386242
171,36.259953,193.31795,52.290173
172,39.22775,193.34323,52.14963
173,38.75424,193.9348,52.53321
174,42.13598,193.18866,52.028324
175,37.61169,193.854,52.080353
176,38.45631,192.96176,51.85787
177,41.087597,194.01065,52.091972
178,37.36539,193.79486,52.266182
179,39.968594,193.6488,52.08828
180,38.360855,193.74153,52.47623
181,37.774677,192.81094,52.06103
182,36.158497,192.74184,52.302517
183,39.78919,193.22693,52.19463
184,38.718082,192.5012,52.402573
185,38.289627,193.37163,52.27202
186,37.08559,192.62068,52.080093
187,38.861153,193.06488,52.22726
188,41.672333,193.07857,52.084583
189,38.528606,193.25084,52.372498
190,40.47471,193.5496,52.251484
191,38.49668,193.33267,52.34433
192,40.644627,193.10576,52.133347
193,37.72073,192.99696,52.1324
194,37.821323,192.90771,52.17051
195,39.60312,193.997,52.308456
196,39.344334,192.97128,52.187805
197,38.62573,193.80063,51.973785
198,40.92271,192.45049,52.2373
199,36.717876,193.41786,52.55732
200,37.12919,192.90302,52.5278
201,40.66811,193.42056,51.953312
202,38.622536,193.25325,52.664665
203,38.99487,193.61743,51.92333
204,38.027763,193.93436,52.110397
205,39.187565,193.51318,52.36842
206,38.470947,193.76123,52.028904
207,40.614098,193.12148,52.54465
208,40.223083,193.26721,52.071873
209,37.52968,193.10281,52.109245
210,36.896374,193.22263,52.239548
211,38.70287,192.61594,52.616173
212,35.658268,193.2503,52.616047
213,37.818134,193.48947,51.771347
214,37.367702,193.76035,52.347977
215,39.772045,193.9372,51.908016
216,40.69991,193.97636,52.470764
217,38.962948,193.08836,51.985928
218,37.716812,193.80566,53.094994
219,40.944374,193.71286,52.063335
220,40.27213,192.0633,52.33117
221,39.143013,193.57005,51.91572
222,38.265717,192.99419,52.260704
223,37.123013,193.47063,52.119045
224,39.068012,192.88084,52.28035
225,38.184853,193.10617,52.001232
226,42.084835,193.54842,52.089924
227,39.2263,193.77051,52.218857
228,37.757072,192.57327,52.18616
229,38.757587,193.0773,52.35518
230,40.3864,193.551,52.044674
231,37.80893,192.62103,52.494793
232,40.340416,193.51125,52.178432
233,37.43386,192.97589,51.71049
234,37.79264,192.66725,52.014458
235,38.069046,193.22232,51.92189
236,39.817608,192.51953,52.27465
237,38.455315,193.60619,52.094578
238,37.351273,193.34976,52.47291
239,38.475155,192.95927,52.440205
240,39.96507,193.29498,52.45482
241,40.954746,194.18953,52.502518
242,39.19947,193.64742,52.142925
243,38.072693,193.50563,52.37128
244,39.628185,193.47632,52.282436
245,37.644333,192.88579,52.329144
246,38.636932,193.09764,52.236042
247,36.01823,193.48868,52.400955
248,37.80874,193.40857,52.41507
249,41.273304,193.00395,52.078503
250,40.71497,193.72841,51.872486
251,37.699745,193.20815,52.634148
252,39.01959,193.1959,52.389034
253,37.20408,193.60011,52.191956
254,37.314083,192.73518,52.557667
255,36.43009,193.59085,52.21798
256,41.14059,193.63396,51.926746
257,38.40088,192.13777,51.76399
258,38.412098,193.21843,52.453293
259,38.04468,193.17166,52.685883
260,36.88153,193.08893,52.407425
261,38.088367,193.53206,52.590546
262,38.643097,192.80963,52.666035
263,36.957165,193.1403,52.615147
264,39.09669,193.08438,52.15068
265,40.36378,193.50563,52.139347
266,43.126263,193.48946,52.49321
267,37.289623,193.48914,52.094402
268,35.852943,193.77156,52.605633
269,36.91639,193.24768,52.566143
270,39.496464,193.17688,52.222282
271,39.528725,193.70811,52.566452
272,40.6349,193.7821,52.381817
273,38.20655,193.28085,52.04956
274,37.17699,193.29372,52.280704
275,40.233932,193.28378,52.453842
276,39.315563,193.84187,52.316223
277,39.68045,193.20515,52.42624
278,38.626717,193.45067,52.293236
279,39.659393,193.5266,51.758507
280,38.262024,192.51831,52.081543
281,40.901913,193.77992,52.71065
282,38.076454,193.50598,52.593304
283,40.726765,193.35228,52.281437
284,39.554924,192.92334,52.10132
285,39.343315,193.0289,52.885426
286,37.66261,193.39368,52.001163
287,38.790764,192.63092,52.312057
288,38.44827,193.84785,52.12556
289,37.452427,193.44933,52.78267
290,39.829987,192.89711,52.270863
291,38.812317,193.44926,52.08735
292,37.464546,192.69919,52.106308
293,36.970406,193.41989,52.670135
294,38.133472,193.39949,52.333206
295,37.218765,193.26137,51.900803
296,37.819683,193.1836,52.053444
297,37.851513,193.42198,52.11375
298,38.795063,192.97029,52.680206
299,39.456306,193.89656,52.16852
300,38.52463,193.28732,52.255024
301,42.14959,193.77773,52.28709
302,37.537918,193.63005,52.51676
303,39.72399,193.34453,51.78222
304,40.287575,192.92247,52.549427
305,39.773094,192.80264,52.04827
306,37.343113,193.40161,51.908768
307,40.551666,193.90488,52.646084
308,37.835056,192.97385,51.87382
309,39.96726,193.51286,52.077633
310,40.55387,193.93712,52.16145
311,37.27393,193.47131,52.869637
312,38.499012,193.17006,52.49496
313,38.268986,193.77493,52.78839
314,36.859386,193.78178,52.23185
315,40.963078,193.7943,52.322754
316,39.129906,192.93175,52.240276
317,38.313797,192.54662,52.06111
318,38.42898,192.5598,52.081505
319,38.525593,193.25511,51.479412
320,37.02547,192.85707,52.085526
321,38.889736,192.92885,52.61355
322,35.541348,193.07823,51.639763
323,35.777836,193.036,51.888832
324,41.600254,193.58226,52.446915
325,39.444256,193.79082,52.668602
326,36.97407,193.16803,51.86715
327,37.21314,193.18414,52.169308
328,38.60605,193.75589,51.741478
329,39.573757,193.2449,52.56948
330,39.438072,193.30632,52.821815
331,39.378822,192.91664,52.099133
332,37.6468,193.21277,52.027725
333,39.855053,193.40689,52.304237
334,40.68947,193.0865,52.36734
335,38.526394,192.73532,52.187763
336,34.98867,193.92694,52.367348
337,42.28076,193.13472,52.41306
338,36.310112,193.50648,52.566925
339,36.223457,193.81982,52.206287
340,37.581005,192.90132,51.873978
341,38.48365,192.9969,51.994873
342,38.69665,193.58873,52.74732
343,39.483955,193.03966,52.24771
344,37.470085,192.90608,52.132103
345,36.17877,193.18965,52.367283
346,39.00093,193.20973,52.60527
