,k1,k2,k3
4038,154.46774,204.42911,213.23376
4039,145.82063,202.86206,211.17644
4040,183.09134,217.28069,217.25606
4041,186.74043,216.37779,219.18736
4042,199.10687,211.74731,219.1776
4043,162.92407,206.34764,214.03214
4044,199.26305,211.34912,219.4423
4045,212.84624,222.94698,222.99529
4046,228.76453,229.45741,227.79123
4047,217.52333,225.287,226.2326
4048,190.18916,212.4859,218.7963
4049,153.16722,205.27301,212.73259
4050,188.53761,217.41153,218.37398
4051,193.58023,218.50659,220.45595
4052,187.23914,203.99297,216.13509
4053,226.37962,230.78658,229.38829
4054,210.4146,225.92088,222.11763
4055,216.22784,219.39264,224.9221
4056,217.739,223.98077,226.05687
4057,217.52136,224.42218,225.2679
4058,196.12027,217.69691,218.5702
4059,205.10765,214.99881,221.55803
4060,199.79662,214.20651,220.21684
4061,167.05074,206.66933,214.10391
4062,159.4511,206.55313,212.5745
4063,107.6055,196.63696,206.5064
4064,44.583485,190.06876,200.80109
4065,22.811094,188.89037,198.76422
4066,137.72636,199.26056,209.70996
4067,114.32454,200.02937,207.55872
4068,146.51898,201.15501,209.67995
4069,177.60626,209.50897,215.55733
4070,134.07622,205.36165,210.08698
4071,153.8407,203.98987,213.0154
4072,127.24525,200.32137,208.12473
4073,121.73888,198.67757,207.20634
4074,77.54005,194.9103,203.43298
4075,59.515797,192.90178,202.27957
4076,52.345024,188.76872,200.47095
4077,61.154144,191.65741,201.41412
4078,89.62422,194.59496,204.83691
4079,189.24998,211.24371,217.96768
4080,145.74197,201.94594,210.92639
4081,106.732704,195.78423,205.98828
4082,118.8555,201.28658,208.2711
4083,79.207855,195.09465,204.70164
4084,84.91123,193.77823,203.5993
4085,107.45743,195.69891,206.32881
4086,102.55384,197.59799,206.13156
4087,135.04294,204.21931,210.0933
4088,120.27192,195.56143,207.3155
4089,16.46419,193.33234,198.67017
4090,22.299234,194.1431,199.85269
4091,62.757015,192.62936,202.1911
4092,27.203358,189.58495,199.48007
4093,66.09666,190.4904,202.65161
4094,180.81114,210.43651,216.98672
4095,144.83475,204.98392,212.27838
4096,178.17201,211.64201,217.1973
4097,191.149,212.46606,218.97241
4098,125.41939,203.90114,209.54192
4099,139.22699,194.01346,208.70935
4100,197.7653,213.96204,219.51875
4101,183.96838,212.78699,217.28203
4102,196.04817,211.35497,219.50598
4103,168.53053,208.33987,215.18619
4104,194.58319,211.90294,218.82007
4105,126.68451,197.12006,208.7511
4106,111.229004,194.61256,205.952
4107,41.633766,191.08076,200.06291
4108,150.03496,204.18446,211.8033
4109,114.93304,196.64296,207.03249
4110,139.69579,200.60085,209.64941
4111,128.01915,202.29144,209.28899
4112,63.33487,195.00626,203.44969
4113,85.168526,193.73842,203.87823
4114,175.28798,209.88112,215.23718
4115,204.8817,220.58163,222.11996
4116,172.05809,207.88802,215.66652
4117,172.49327,210.96619,215.92493
4118,141.26584,205.07106,210.94592
4119,180.86174,206.75993,215.47354
4120,169.41805,206.41133,213.40785
4121,189.39543,211.67128,218.90982
4122,249.85007,243.95563,236.46333
4123,244.64798,236.96573,234.17813
4124,144.55792,206.39378,210.60321
4125,196.47794,215.97972,220.47702
4126,188.66226,215.60782,218.59042
4127,217.13632,220.2948,222.8798
4128,219.11775,218.30045,225.18231
4129,192.31015,215.32593,218.46059
4130,240.10426,237.37929,233.33595
4131,235.51602,234.79242,232.09418
4132,226.60895,228.79625,228.84431
4133,190.81403,213.03728,218.96295
4134,189.5882,218.45634,219.59718
4135,173.40388,208.08789,216.0572
4136,182.59254,214.33781,218.91017
4137,242.67996,237.84967,234.32965
4138,238.45468,234.00758,232.49411
4139,196.70457,221.79787,220.93835
4140,229.87462,229.92285,229.93153
4141,182.59088,210.8984,216.32484
4142,164.90776,205.29015,213.43092
4143,109.92596,192.239,205.85008
4144,66.152534,187.8869,201.44012
4145,38.823105,189.3767,199.80672
4146,103.680885,196.65012,206.32178
4147,148.67978,200.57169,210.74345
4148,18.41306,188.70157,199.03284
4149,108.33698,196.70512,206.78947
4150,70.18461,196.53511,203.48776
4151,78.28034,196.74818,204.22092
4152,78.53966,191.84914,202.98662
4153,2.1096766,188.25148,197.0585
4154,26.740639,188.7969,199.25945
4155,83.93975,196.81953,205.02338
4156,59.299633,191.02461,201.89455
4157,46.937767,191.76826,200.84653
4158,39.622616,190.88615,199.60153
4159,123.79842,201.82425,208.63783
4160,133.71538,198.8682,208.91681
4161,159.6102,206.23296,213.08705
4162,170.0689,215.38019,215.52547
4163,105.84618,204.30675,207.59833
4164,186.96112,210.25829,217.82495
4165,209.91116,220.4319,222.80981
4166,198.69627,211.60208,220.33844
4167,228.10396,228.3705,229.0055
4168,228.425,232.566,228.7447
4169,229.78867,226.13408,227.57385
4170,237.51929,230.68272,230.7677
4171,194.27065,216.79799,219.47676
4172,234.92378,233.49167,230.57167
4173,214.26175,227.07501,225.14386
4174,214.85178,220.61726,224.45268
4175,112.52117,199.72285,208.01547
4176,162.99808,206.80045,213.85246
4177,86.74658,199.90855,205.61505
4178,86.58424,193.05638,204.43774
4179,142.78143,201.9417,210.64098
4180,110.0166,195.86273,206.47502
4181,197.08469,211.54977,219.56049
4182,234.21803,228.50066,229.37573
4183,185.51514,207.75923,216.98868
4184,209.4476,220.53563,221.47871
4185,205.1902,217.11497,221.15971
4186,218.45662,222.0123,225.19237
4187,190.99045,208.39415,217.17331
4188,248.18591,241.47284,236.44739
4189,221.04845,227.89111,227.09305
4190,174.79202,210.94579,216.10323
4191,107.58352,201.28822,207.28592
4192,66.6124,193.8728,202.73816
4193,46.984886,188.76639,200.7008
4194,92.13396,198.86618,204.74342
4195,103.329994,193.3395,205.91403
4196,143.64723,201.27718,211.34065
4197,62.20632,194.22348,202.4494
4198,120.19156,204.38974,208.76389
4199,96.88604,194.55441,205.25023
4200,3.0576978,185.48499,196.73877
4201,135.72223,197.91762,209.58865
4202,210.50322,223.08095,223.3601
4203,212.49243,219.41287,223.71732
4204,192.88287,210.81833,217.32268
4205,170.52643,213.1786,215.08188
4206,196.97537,221.6236,220.55777
4207,170.72089,201.53899,213.47858
4208,148.49286,204.84766,211.2415
4209,177.2398,208.03796,216.22348
4210,165.95366,206.90846,214.1851
4211,96.702995,195.7569,205.60509
4212,91.29753,199.22739,205.97398
4213,85.66712,195.31465,205.05562
4214,27.142033,183.75272,198.26834
4215,125.65391,199.68414,209.08719
4216,70.68043,195.32925,202.2906
4217,103.59525,200.58783,207.07658
4218,131.541,197.58391,207.38695
4219,90.230385,200.59302,205.59337
4220,25.903412,190.8155,199.35574
4221,32.964867,191.27708,199.99384
4222,81.52086,195.54698,203.78975
4223,49.57608,185.15639,199.85223
4224,45.670914,193.45633,201.12367
4225,23.062927,186.2445,198.1345
4226,25.726372,187.49745,198.88556
4227,103.4389,197.6029,205.3563
4228,49.576103,193.46936,201.25618
4229,4.9854836,189.21613,198.10873
4230,58.203697,195.37675,201.60632
4231,152.13432,202.48524,212.27039
4232,119.944954,199.88379,208.55945
4233,100.71025,197.03995,205.49767
4234,140.15141,206.43993,210.40189
4235,76.685715,191.48834,203.38579
4236,27.20157,188.4759,199.3063
4237,34.254402,191.42517,200.09566
4238,77.70837,192.87523,201.56407
4239,97.71944,193.82716,205.267
4240,73.41647,189.26703,202.68642
4241,92.61684,197.44147,204.69228
4242,145.96986,201.65298,210.84717
4243,152.67793,201.24597,210.5545
4244,107.31485,195.67374,206.0026
4245,103.194244,194.29163,205.63034
4246,214.93854,226.1233,224.78653
4247,223.01468,227.04002,226.52805
4248,220.63217,224.63039,225.08897
4249,87.17054,196.51462,204.12006
4250,13.259727,187.54836,197.77916
4251,48.668552,194.4055,200.48097
4252,34.33012,194.00778,200.29065
