,k1,k2,k3,a1,a2,a3
0,162.72609,157.0159,97.60102,33.565628,27.838184,35.15734
1,159.16835,157.60588,96.84835,33.478592,27.904606,35.162605
2,166.10143,153.83028,96.61141,33.13952,27.723307,35.317345
3,165.76875,157.43237,97.79161,33.015488,27.890821,35.23769
4,163.82751,157.75266,97.360535,33.314003,27.771015,35.123024
5,157.73523,155.36723,96.89142,33.710682,27.57507,35.216877
6,159.60954,155.0725,97.0856,33.426037,27.97781,35.02068
7,160.77953,157.50761,96.43565,33.373154,27.740582,34.748985
8,160.59033,155.9524,97.34933,33.49285,27.739635,35.158264
9,162.83344,156.9466,97.57105,33.363533,27.888388,34.98024
10,169.48009,153.0194,97.02142,32.15081,28.0654,35.26661
11,164.62212,157.80939,96.792274,33.135033,27.793404,34.892204
12,162.9213,155.201,96.44765,33.252766,27.705769,34.849205
13,161.59029,157.81192,97.50742,33.287697,27.949312,34.82
14,166.20453,156.66731,97.1621,32.942253,27.814783,34.87406
15,161.15167,156.972,96.90751,33.385967,27.552513,35.475224
16,164.78404,155.9716,97.103355,33.028214,27.605896,35.377415
17,161.34953,157.9534,97.932526,33.87902,27.768963,35.001667
18,159.3686,159.9238,96.691734,33.3556,27.523737,34.94755
19,156.05244,159.87198,97.389694,34.221596,27.600473,34.825645
20,160.03757,158.93646,97.32614,33.685905,27.782078,34.843006
21,160.21397,155.05103,97.00059,34.148884,27.587917,35.281334
22,168.43326,156.3762,97.21179,32.739075,27.8743,35.415604
23,161.43135,160.13321,97.1195,33.501564,27.569035,34.990677
24,161.2411,160.21997,97.05178,33.960907,27.480898,35.0235
25,159.66983,155.57741,96.58724,33.68065,27.852863,35.038864
26,162.08507,158.01805,96.60359,33.07886,27.690292,35.137245
27,161.18959,159.49158,97.66879,33.60988,27.782036,35.20249
28,162.74423,156.32463,96.899536,33.60974,27.804823,35.59886
29,163.69893,154.32631,97.280334,33.176895,27.94412,35.12825
30,164.03925,154.66927,96.35323,32.711933,28.087255,34.834816
31,156.59045,159.51396,98.40033,34.23111,27.616047,34.612564
32,156.97153,156.88383,97.01445,34.369137,27.619884,35.04201
33,156.17978,159.11064,96.764244,34.260086,27.72315,34.557037
34,161.93372,157.75066,97.393654,33.443653,27.73754,34.951363
35,163.72485,154.08725,96.57759,33.18134,27.864967,35.144257
36,167.26573,156.81154,97.11724,33.09649,27.668135,35.3277
37,165.21852,158.91705,96.83025,33.35108,27.475357,34.919617
38,163.02318,154.99644,97.48791,33.50446,27.795658,35.22242
39,160.53128,157.1677,97.02698,33.42453,27.678082,35.248215
40,162.7,156.17233,96.28209,33.228065,27.703655,35.2798
41,158.8045,155.96513,96.29922,33.680496,27.81245,35.16026
42,162.9772,154.99022,97.39031,33.206825,27.845985,34.852016
43,162.68906,156.99208,97.967865,33.509136,27.754143,35.155544
44,159.52815,157.75421,97.6285,33.874027,27.705635,34.982754
45,163.29842,153.09244,97.27352,33.183655,27.940271,34.830597
46,159.47374,157.22174,97.4251,33.657516,27.848932,34.96856
47,157.39572,158.5353,97.48546,34.361862,27.664743,34.822403
48,164.94873,159.06926,97.3763,32.93703,27.639637,35.044807
49,163.70143,158.51547,97.31362,33.25432,27.588919,35.180378
50,164.0843,160.5434,97.44926,33.17019,27.529335,35.342686
51,166.80318,154.95157,98.06051,32.860207,27.838106,34.587345
52,159.86661,156.4295,97.235634,33.815216,27.738827,35.148235
53,168.56808,153.9694,97.53966,32.691475,27.798336,35.398857
54,157.01228,156.16597,96.56156,33.85193,27.601938,34.99839
55,162.3457,156.87195,97.91778,33.30011,28.01454,34.9034
56,162.29494,155.55925,96.983536,33.522877,27.751778,35.266647
57,166.36401,154.73055,97.138016,32.61661,27.890131,35.104332
58,157.46767,159.29521,96.56869,33.948242,27.794064,34.885464
59,165.24097,155.14294,98.43533,32.684837,27.914257,34.492264
60,161.73715,157.5884,97.12492,33.32258,28.018604,34.81526
61,159.23642,155.12596,97.357864,34.037334,27.76389,35.180676
62,166.78323,154.90099,98.34985,32.496002,27.966604,34.673607
63,155.88419,158.94814,97.7388,34.0292,27.810848,34.910393
64,167.41006,158.49547,97.11629,32.9569,27.694199,35.08934
65,159.1856,154.45776,96.54984,33.664635,27.6667,35.12128
66,168.33925,155.53738,96.85748,32.616043,27.898895,35.134415
67,158.97379,156.51363,97.76598,33.45018,27.701567,34.474052
68,159.32906,159.36714,95.98644,33.57134,27.551651,35.13851
69,160.01907,156.76215,96.97561,33.53662,27.632376,34.779263
70,164.9526,155.86418,97.15505,33.033665,27.630993,34.956207
71,157.3982,155.70712,96.918045,34.20426,27.729113,35.225327
72,169.00064,156.9706,97.58597,32.779243,27.82499,35.348976
73,159.07751,156.97899,97.597115,33.782043,27.682173,35.03618
74,163.76376,160.06116,97.33176,33.363564,27.76407,35.290565
75,161.02953,156.38129,97.526436,33.32511,27.793068,34.80913
76,163.53342,154.35948,96.84194,32.961334,27.999159,34.6177
77,160.22064,158.58344,96.723915,33.749287,27.669792,35.215378
78,162.70059,156.3765,97.09574,33.327827,27.97481,34.99431
79,162.99297,155.70535,97.64625,32.9359,27.822239,35.275665
80,159.03983,158.4415,96.41838,33.945633,27.618774,35.36212
81,170.73708,154.69984,97.12903,32.262733,27.880981,35.26249
82,160.73949,160.42491,97.20419,33.90284,27.569702,35.348682
83,165.27429,157.31946,96.53928,32.795162,27.720007,35.2723
84,157.79257,157.37375,97.03538,33.973137,27.601482,35.007057
85,161.15932,156.71336,97.236015,33.388687,27.72824,34.814835
86,162.25848,157.32668,96.629105,33.71152,27.746817,35.149063
87,161.56561,156.73955,97.29306,33.284363,27.589884,34.896927
88,162.02292,159.05176,98.117775,33.366024,27.667995,35.130188
89,158.04395,155.24286,97.44471,34.332695,27.805084,35.06755
90,161.7964,152.57912,97.00313,33.037262,28.006746,35.08056
91,158.19585,158.32518,96.97055,33.453598,27.389435,34.995476
92,162.8056,155.96474,97.0296,33.069485,27.729475,35.06178
93,160.76822,155.61581,96.89331,33.422966,27.799877,34.945557
94,157.10458,156.14859,97.11874,33.494728,27.877872,34.875427
95,164.7588,157.03755,98.66511,33.12204,27.78411,35.001945
96,163.85452,154.48753,96.46961,33.299454,27.839071,35.215294
97,161.71986,156.3677,97.34931,33.000126,27.968822,34.930733
98,167.94302,159.29373,97.39901,32.85607,27.672197,35.079685
99,157.39201,159.28271,96.7499,33.49627,27.50875,35.069668
100,162.70248,157.61635,96.68959,33.4934,27.645588,35.52144
101,162.293,156.22404,96.977295,33.464165,27.732128,35.395218
102,167.18546,154.0089,97.69847,32.500725,27.952698,35.33175
103,158.57005,157.23283,97.14128,34.14043,27.747927,35.087105
104,162.98477,156.45683,97.47837,33.08638,27.699791,35.289272
105,161.68294,156.26353,97.45378,33.20661,27.993275,34.854267
106,164.86758,159.92505,97.20214,33.500927,27.667343,35.17724
107,163.66597,155.39784,97.5388,32.738266,27.926918,35.430557
108,166.34258,157.8186,97.53887,33.018784,27.793242,35.33648
109,164.23416,158.42879,97.77662,33.258476,27.849087,34.803
110,165.59036,158.53485,97.2997,33.31453,27.496086,34.832726
111,161.4511,158.44203,96.77098,33.647644,27.501938,34.988743
112,159.41293,156.86682,97.45547,33.46439,27.881802,34.931587
113,159.79967,159.05513,96.635216,33.53879,27.663956,35.17178
