,k1,k2,k3
0,22.606754,190.67773,54.745907
1,36.35,192.59296,53.111088
2,22.823078,188.35435,55.04354
3,48.80822,196.66888,51.344193
4,16.053974,187.6928,55.87683
5,30.129148,192.11261,53.833267
6,17.369488,188.63292,55.62783
7,33.824764,192.3441,52.763287
8,53.666775,198.79353,50.423985
9,5.0760717,182.77849,58.004967
10,42.31563,192.98807,50.95171
11,59.80328,196.07503,49.097015
12,97.581154,209.28844,43.524467
13,94.84957,209.57942,44.074905
14,88.55777,208.02011,44.900734
15,84.40284,207.34859,45.27423
16,92.56609,205.61446,44.59987
17,78.81947,203.08313,45.772675
18,65.0364,201.20503,48.562572
19,63.060013,200.60324,48.586147
20,92.20946,205.0322,44.17277
21,51.38133,196.68889,50.248775
22,72.08202,200.40953,48.2794
23,103.48964,215.52542,41.93351
24,83.09129,203.73444,45.80574
25,55.20195,197.25087,50.110725
26,57.60345,195.9592,49.816776
27,14.448645,185.65067,56.107056
28,32.375923,191.75964,53.03539
29,19.777697,190.08981,55.037518
30,25.135073,190.47818,55.31851
31,34.516838,194.4942,52.68137
32,73.00265,199.95491,46.291298
33,116.23735,236.75961,40.38178
34,119.03372,249.46469,40.563076
35,92.007965,208.74023,44.55021
36,110.81611,223.25595,42.397354
37,100.58495,212.37488,44.13126
38,95.68703,210.62253,44.11266
39,97.1035,208.298,43.019016
40,114.59172,233.24118,41.287605
41,94.748795,207.81189,45.223885
42,118.44183,245.24367,39.986156
43,104.02688,211.8229,44.012753
44,100.31927,211.10019,41.971222
45,99.46646,211.25797,43.167606
46,88.25856,209.17879,45.244576
47,119.74233,247.90598,40.198
48,117.23758,247.95815,40.81031
49,117.806435,243.61862,38.642105
50,118.27037,247.23402,41.542294
51,103.26784,212.01108,42.933212
52,101.1988,212.27576,43.45118
53,76.42195,202.30463,47.243065
54,112.91812,224.06273,41.475918
55,69.77209,200.3856,47.501095
56,64.22358,199.12375,48.06889
57,113.73606,225.93059,41.169353
58,92.16803,205.97113,44.785976
59,64.32968,200.16653,47.816017
60,87.58445,205.57384,45.76441
61,66.41254,196.86113,48.551716
62,74.1644,200.34117,47.520252
63,103.57518,214.45985,43.31974
64,107.94113,220.33632,42.172276
65,80.747406,205.01921,45.36967
66,89.85863,205.96617,45.05514
67,47.50993,196.25024,51.349216
68,52.173363,196.62065,50.1981
69,39.58647,192.671,52.66735
70,40.41399,192.91846,51.77689
71,12.5245,188.46992,56.30273
72,37.754284,194.29509,52.992126
73,73.400246,201.97496,46.80924
74,97.34899,212.07748,42.80458
75,74.38219,201.79964,46.72866
76,111.31965,219.43405,41.73335
77,61.82566,201.07394,49.190727
78,99.393555,212.31012,43.169518
79,72.30533,200.98875,46.810818
80,58.815197,200.87782,49.56512
81,97.685585,207.2482,44.20933
82,88.02858,204.14087,45.900623
83,114.59067,227.34326,40.568653
84,115.17241,229.78491,40.11122
85,72.45675,200.0108,47.71511
86,94.3212,207.22198,43.92668
87,104.81518,218.31659,42.48961
88,95.93107,206.8669,43.331432
89,108.005424,216.30592,42.716034
90,106.43209,210.52542,43.114815
91,95.838036,206.9188,44.098404
92,106.30714,217.498,42.637367
93,56.051037,196.8077,48.37598
94,97.836,213.24304,44.651802
95,104.32361,216.18071,43.02041
96,116.3924,235.81361,39.418034
97,117.64528,249.41287,39.5546
98,108.48452,222.40576,42.772068
99,115.53257,225.76932,41.00742
100,90.19261,204.56285,45.43353
101,69.88327,200.21683,47.49023
102,51.054756,196.77809,50.201477
103,15.715509,187.3958,56.623936
104,28.15934,190.08403,53.462467
105,106.31991,215.10226,43.139076
106,62.465992,200.68369,48.608974
107,89.31081,205.23045,45.241306
108,83.87859,204.28189,46.062073
109,84.053566,204.02492,45.666515
110,81.36196,206.15726,46.418503
111,111.91698,225.7176,42.271236
112,113.05336,226.27109,40.23443
113,88.80449,206.19527,45.1858
114,70.00022,201.8812,47.9364
115,105.39161,216.10815,42.68142
116,107.78618,214.68222,42.203686
117,88.4487,205.21478,44.303284
118,57.27671,198.99695,49.754227
119,42.072777,195.77638,52.85185
120,38.131065,196.05923,52.447716
121,101.27814,214.13657,43.722237
122,101.9353,211.58827,42.942066
123,111.19074,226.98769,41.51741
124,94.47619,208.89865,44.03477
125,100.31442,208.61522,43.92692
126,47.89062,199.02962,50.869717
127,51.143623,196.62473,50.419827
128,94.96341,207.04814,44.760902
129,102.55846,212.74597,42.612312
130,116.66421,240.04604,40.21372
131,104.35282,212.02187,43.20654
132,105.933235,213.92006,42.8573
133,92.94872,209.43115,43.70143
134,39.020096,194.52869,51.689926
135,77.612,201.90208,46.54941
136,114.29469,231.98605,42.25153
137,91.98906,209.1451,44.849422
138,112.22041,225.30457,41.554226
139,119.74382,246.20605,39.540253
140,117.59125,240.11975,39.78041
141,118.55103,245.25824,40.46166
142,117.8018,239.86104,40.54665
143,110.65332,220.13585,41.251312
144,100.68859,210.23598,43.797157
145,91.58347,210.81203,45.01021
146,62.915768,199.09802,49.20379
147,76.97385,203.80777,46.75778
148,96.27464,209.99774,44.268356
149,113.98625,227.08714,41.552513
150,52.741352,196.52338,50.01625
151,107.81046,217.45743,42.064674
152,75.98163,201.0139,46.788677
153,89.11976,205.58423,44.163403
154,88.93535,204.62947,45.079006
155,112.72269,223.63788,42.092762
156,106.04002,210.51534,43.427116
157,43.989086,195.80455,50.88524
158,57.498394,197.64987,48.947376
159,84.23405,204.40335,45.55383
160,62.977142,199.47446,48.52547
161,92.14912,210.3176,44.67239
162,113.30752,226.81143,39.802708
163,115.91587,233.1971,41.425648
164,105.58435,216.18846,43.13736
165,92.97882,207.08557,44.73841
166,55.381363,197.97285,49.226845
167,92.56118,206.79855,44.174957
168,101.73601,211.84085,43.15248
169,105.92495,217.25998,43.46835
170,86.16751,205.4399,45.08348
171,43.49772,194.99408,51.425415
172,35.268513,194.18214,53.085217
173,101.90208,213.19676,43.622814
174,73.82287,199.25714,46.562527
175,103.36312,215.6222,43.198044
176,37.212646,194.21248,52.291172
177,41.78618,195.87395,52.019474
178,48.981865,196.88474,50.387302
179,55.76439,195.6417,50.308098
180,73.043175,201.98943,47.54302
181,71.92991,201.87558,47.58227
182,105.90991,217.02419,42.821083
183,83.72411,203.47447,45.357906
184,87.20505,204.97987,44.793148
185,114.566536,227.22192,39.18721
186,87.67065,204.21144,45.00903
187,49.635513,198.72632,50.956024
188,105.23025,220.15286,42.497288
189,117.735306,242.09967,40.58512
190,113.36121,233.17493,40.14439
191,101.38457,209.72635,43.898727
192,112.698845,224.61327,41.65808
193,105.89197,219.37538,41.970406
194,117.17741,242.57996,40.287544
195,113.18332,223.56825,41.412094
196,98.49805,207.87045,43.825024
197,103.40763,216.93175,42.365913
198,74.40664,204.20087,46.97534
199,86.57817,205.78139,45.226063
200,97.83914,209.23042,44.563923
201,63.1101,199.8101,48.952244
202,101.09904,209.1552,43.277775
203,106.86854,217.0859,41.85661
204,98.27377,210.30284,44.322872
205,92.298965,206.22449,44.743176
206,101.376076,211.70041,43.940395
207,82.30592,201.62534,45.79289
208,103.47807,214.46309,42.96727
209,114.20989,229.91599,41.610554
210,100.755356,211.29912,43.76059
211,100.0383,210.05711,42.980762
212,87.524025,207.22461,45.0374
213,72.852264,199.57668,46.82847
214,109.688866,221.42291,41.306465
215,117.00937,238.19537,40.97274
216,107.77866,217.01247,42.943966
217,106.89911,217.02089,40.766228
218,114.17496,228.45628,41.424072
219,100.4562,207.91614,43.439995
220,112.51678,227.72516,42.435352
221,86.38305,205.35391,45.182396
222,79.87264,202.31592,46.407597
223,51.847763,195.706,49.798313
224,99.74185,210.70505,43.58983
225,98.283806,210.56316,44.50806
226,117.74977,246.69334,41.59016
227,114.4063,231.70343,40.474895
228,93.58473,207.41606,43.793118
229,67.888084,202.02145,47.914497
230,100.22832,211.44469,43.521782
231,57.447506,196.22221,49.994743
232,41.96821,195.68599,51.70772
233,91.4437,206.9911,44.69641
234,83.805855,203.7368,46.69282
235,90.37103,205.37614,44.492764
236,78.40038,203.42288,47.127754
237,110.67768,224.24245,41.176727
238,113.042725,224.00893,41.203773
239,114.20044,230.83032,41.87903
240,104.07288,215.54802,42.01063
241,117.7696,240.90791,40.909725
242,114.884766,228.02629,40.99811
243,108.08342,218.92912,42.212383
244,114.804504,234.96071,41.247444
245,108.937675,219.68784,41.836475
246,80.65235,202.42177,46.561092
247,49.441444,195.161,50.15087
248,78.00318,201.11627,47.207153
249,48.37031,195.32614,51.054607
250,67.3022,199.68146,47.178654
251,65.47936,199.10219,47.91652
252,109.61825,220.0107,42.15314
253,97.36602,209.63684,44.098072
254,68.10437,201.91322,47.930058
255,90.04303,205.30249,46.133984
256,106.247215,215.87138,43.804585
257,103.72206,214.49664,43.16134
258,91.192024,205.81442,45.557533
259,98.17384,210.7008,42.771656
260,71.39266,201.10657,47.82036
261,54.11497,199.65588,49.515816
262,96.94567,205.5937,43.9108
263,61.092907,198.56004,48.29085
264,91.61593,205.57928,44.923935
265,57.864548,196.85977,49.19934
266,60.787903,194.42406,49.57694
267,98.39253,213.25063,43.670635
268,103.977585,215.13669,42.291878
269,108.31611,216.6749,43.237137
270,117.656136,235.61739,40.252388
271,97.089645,210.10745,44.136513
272,78.330284,199.7438,47.04931
273,108.479614,216.52115,41.617146
274,69.564606,198.67049,47.074665
275,101.95865,210.54958,42.79577
276,72.54024,204.52434,47.246666
277,109.67103,223.88329,41.450867
278,108.94687,216.64882,41.953022
279,86.142426,203.20805,45.7521
280,87.31327,206.24348,45.141495
281,111.890366,226.89598,42.46256
282,103.582085,213.6936,42.744686
283,116.87235,240.9706,40.544727
284,109.99133,222.36748,41.360054
285,110.68621,222.20276,41.575733
286,107.518486,218.80373,42.295593
287,95.46886,207.48996,43.13059
288,69.365616,201.20213,47.86131
289,109.50852,220.00578,42.65838
290,101.62384,211.879,43.11489
291,83.40587,203.10251,44.953403
292,87.79837,204.55597,45.4263
293,74.70312,201.43378,47.068893
294,70.48599,199.46362,48.10763
295,104.93613,214.73361,43.36478
296,117.64787,240.04242,40.020763
297,117.19385,241.29538,39.91737
298,109.833725,221.25685,42.23963
299,115.897896,241.19925,41.41757
300,99.60085,210.38737,44.224586
301,75.69064,202.36229,46.812195
302,100.791046,210.1159,42.568584
303,80.95163,204.13635,45.318718
304,114.15649,230.4453,40.98021
305,103.92761,215.73007,43.24307
306,109.14553,221.02924,41.00938
307,45.67878,195.25679,51.255363
308,35.308918,192.77435,52.87587
309,57.39345,197.33981,49.910347
310,31.245703,195.60847,53.691257
311,56.23306,195.61476,49.76571
312,92.791374,205.35783,43.999924
313,84.9389,202.85986,46.039303
314,114.20277,231.51595,40.456867
315,93.519775,211.07121,44.028656
