,k1,k2
1154,246.89207,246.95724
1155,248.23802,247.27704
1156,248.50581,247.02602
1157,245.26196,246.90343
1158,247.24875,247.54146
1159,242.24455,247.51968
1160,249.66586,246.96014
1161,247.4724,246.67424
1162,249.35558,246.44371
1163,246.02316,246.88991
1164,247.70335,247.7741
1165,245.79877,247.06512
1166,248.7938,246.64629
1167,248.38217,246.61295
1168,247.31567,246.88223
1169,249.89548,246.8794
1170,248.56755,246.21866
1171,249.56343,246.27312
1172,249.95395,247.4693
1173,243.6866,247.23976
1174,247.94408,246.90192
1175,247.11076,246.56236
1176,249.50124,246.50124
1177,248.26544,247.51758
1178,248.90642,247.18748
1179,249.56052,246.92323
1180,249.9752,246.4713
1181,244.03531,247.57304
1182,247.1623,247.02528
1183,245.88837,247.36078
1184,249.60257,247.3187
1185,248.87665,246.7413
1186,247.24425,246.56172
1187,246.0543,247.28029
1188,245.17389,246.44725
1189,244.22235,246.73991
1190,244.48117,247.42271
1191,249.98439,246.22844
1192,246.0411,246.72972
1193,249.73909,246.94206
1194,249.07472,247.22238
1195,249.71718,246.54068
1196,249.64694,247.34267
1197,246.95224,246.68808
1198,249.28192,247.2816
1199,246.50406,247.14464
1200,249.21388,247.08476
1201,245.29666,247.30428
1202,246.92564,247.00327
1203,248.54945,245.94803
1204,247.51135,247.9481
1205,249.34761,247.20027
1206,248.79723,246.87474
1207,246.26129,247.40262
1208,247.75148,246.77632
1209,248.34773,247.27768
1210,249.83136,247.003
1211,249.30115,246.69543
1212,248.43443,246.45312
1213,249.4909,246.84201
1214,247.85597,246.59082
1215,249.73894,246.87344
1216,249.31487,247.36653
1217,245.66069,246.97214
1218,248.73546,247.18274
1219,249.7398,246.89716
1220,247.99873,246.68959
1221,248.66664,246.4805
1222,248.91537,246.86009
1223,248.85663,246.33167
1224,248.60358,246.82904
1225,246.32118,247.14507
1226,247.9694,247.08693
1227,248.72534,246.60275
1228,247.19966,246.66174
1229,247.52719,246.54222
1230,245.57486,246.80116
1231,246.69742,246.68625
1232,248.14348,246.95596
1233,247.91295,247.68794
1234,248.30965,246.79825
1235,243.13219,247.41693
1236,248.79517,246.8209
1237,248.67404,247.62744
1238,244.36131,247.22699
1239,246.46756,246.73065
1240,244.43794,247.00725
1241,245.50833,246.69151
1242,249.10051,246.74377
1243,248.02997,247.2364
1244,247.83757,246.44647
1245,249.5863,246.11414
1246,248.62556,247.05167
1247,249.1837,246.78989
1248,247.36255,246.93262
1249,248.53508,246.64629
1250,247.80608,246.44548
1251,246.90724,247.01097
1252,241.30609,247.84744
1253,244.74133,246.76607
1254,246.90753,246.92369
1255,249.20625,246.89244
1256,247.77916,246.30461
1257,247.81017,246.49437
1258,249.44974,246.89725
1259,249.96982,246.91515
1260,247.03667,246.88538
1261,248.05243,246.43794
1262,246.47021,246.88046
1263,238.14928,247.83138
1264,248.5004,246.90192
1265,245.03719,247.36752
1266,244.97568,247.50854
1267,246.04951,247.41898
1268,247.53534,246.48544
1269,246.13483,247.41905
1270,249.7801,246.30879
1271,249.8279,247.1064
1272,249.27191,246.95699
1273,248.94312,247.0522
1274,247.95009,246.73221
1275,247.79927,246.9435
1276,246.53717,246.59283
1277,249.9513,246.93597
1278,247.37035,247.51776
1279,249.23705,246.46457
1280,247.54492,246.52882
1281,249.04362,246.24976
1282,249.22389,247.29128
1283,247.87842,247.18079
1284,243.9966,247.55963
1285,244.63997,247.0825
1286,248.13673,246.82225
1287,246.36115,246.85391
1288,249.72313,246.82448
1289,247.15538,247.01077
1290,246.21808,247.80571
1291,246.92311,246.31236
1292,249.43848,246.80461
1293,249.88098,246.20345
1294,245.54106,247.87677
1295,249.9904,246.65005
1296,249.05759,247.22055
1297,246.23718,246.8643
1298,249.10274,246.29892
1299,248.37408,246.54657
1300,249.09187,246.84277
1301,246.00233,247.03099
1302,244.59468,247.33522
1303,248.3751,247.34166
1304,245.38522,247.27518
1305,248.65405,246.68452
1306,245.82922,247.01813
1307,248.57413,246.3323
1308,246.04787,247.65233
1309,241.48962,247.5543
1310,247.16817,246.60637
1311,243.11131,247.62688
1312,248.79767,246.91434
1313,246.53648,246.3656
1314,248.08295,246.89401
1315,249.11021,247.57014
1316,249.95517,246.69124
1317,248.86925,246.91948
1318,246.25037,247.13496
1319,244.12373,246.62726
1320,248.6838,246.32964
1321,247.06926,246.93506
1322,244.78253,246.96742
1323,240.13077,247.80528
1324,245.51285,247.43367
1325,246.35349,247.32793
1326,237.93665,248.89062
1327,248.78004,247.02715
1328,249.13943,246.35265
1329,248.57784,247.10036
1330,242.84549,248.12372
1331,246.51434,246.83862
1332,248.12448,246.6509
1333,247.19789,247.55638
1334,247.90036,247.43523
1335,244.61964,247.47389
1336,245.38869,247.5049
1337,245.3568,247.32317
1338,249.37865,247.53279
1339,248.96523,245.91441
1340,244.4772,247.49565
1341,248.47775,246.92747
1342,244.87383,247.57402
1343,247.51859,247.09389
1344,249.71436,246.60991
1345,247.68478,246.96835
1346,249.64438,247.22528
1347,248.66345,246.98657
1348,246.90984,246.67665
1349,249.65942,246.20374
1350,248.19725,247.39117
1351,249.47661,246.8397
1352,246.66685,247.69084
1353,246.93942,246.83516
1354,245.56621,247.75488
1355,246.65245,246.92451
1356,248.342,246.83772
1357,247.93239,247.13649
1358,249.2344,246.41058
1359,248.1766,247.29268
1360,247.54541,246.95312
1361,243.63605,247.1071
1362,247.23155,246.4002
1363,247.90712,246.76358
1364,244.91725,247.66852
1365,249.52519,247.01094
1366,244.7804,246.80792
1367,241.5372,247.21356
1368,248.78165,246.56294
1369,249.39185,246.26137
1370,244.08865,246.92964
1371,246.1064,246.94295
1372,247.5496,246.59555
1373,249.73592,247.21994
1374,247.91463,247.0331
1375,246.78615,247.3973
1376,248.25845,246.67546
1377,248.7259,246.72978
1378,247.10838,247.46066
1379,248.86377,247.18707
1380,243.51535,247.64972
1381,245.82137,247.07347
1382,248.0322,246.9023
1383,248.6535,246.18831
1384,248.41954,246.32834
1385,248.81226,246.64813
1386,249.86856,246.55746
1387,246.5073,246.61377
1388,248.36787,246.43896
1389,249.94333,246.31662
1390,249.08952,246.9177
1391,248.23485,246.53688
1392,246.83717,246.85912
1393,248.41098,247.15337
1394,247.7892,246.65811
1395,248.78796,247.00026
1396,244.74603,248.02672
1397,248.4595,246.44708
1398,247.00742,247.15334
1399,248.08792,246.42502
1400,247.53412,246.50581
1401,247.82782,247.3808
1402,244.16762,247.50783
1403,248.8536,246.99641
1404,249.08868,245.97083
1405,248.78209,246.93239
1406,249.44688,246.65573
1407,247.77792,246.8094
1408,249.03192,246.5854
1409,246.49861,247.52888
1410,245.51318,246.61786
1411,249.01675,246.87236
1412,249.62204,246.91106
1413,243.99406,247.97968
1414,242.13258,247.69365
1415,248.76727,246.75917
1416,249.50699,247.20953
1417,247.89885,246.80293
1418,243.01651,247.18912
1419,247.47018,246.51561
1420,243.86903,246.88695
1421,244.21298,246.91515
1422,247.68651,246.59587
1423,248.11107,247.39043
1424,248.15382,246.60364
1425,247.20198,246.13522
1426,249.84662,246.47093
1427,245.2891,247.80908
1428,248.08076,246.75235
1429,249.34027,246.80136
1430,247.21843,246.7843
1431,247.2584,247.01678
1432,247.42572,246.94867
1433,248.79971,247.1373
1434,246.85522,247.19783
1435,249.07668,246.46057
1436,247.46635,246.63148
1437,247.31688,246.78265
1438,244.90753,247.88509
1439,248.90714,246.67595
1440,248.42499,247.12215
1441,248.89015,246.4581
1442,248.70877,246.83739
1443,249.47351,246.52339
1444,247.9766,246.65112
1445,249.0513,246.78516
1446,249.85771,246.85388
1447,249.00941,245.88506
1448,247.93526,247.03514
1449,245.989,246.25458
1450,249.18652,246.86487
1451,249.8788,247.2214
1452,248.22058,246.41847
1453,243.29492,247.57831
1454,249.69153,246.8345
1455,244.76703,247.32353
1456,249.96135,247.09297
1457,246.74207,246.43442
1458,249.7147,246.44969
1459,245.77336,247.31151
1460,249.37787,246.59953
1461,246.05937,247.70651
1462,245.95961,247.02136
1463,247.78502,246.5996
1464,247.91528,247.02675
1465,246.14622,246.44041
1466,249.83951,246.83917
1467,243.09244,247.9663
1468,249.94154,246.78596
1469,242.7049,247.38908
1470,248.48808,247.44165
1471,247.84329,246.80298
1472,247.33246,246.99895
1473,249.09694,247.03966
1474,249.0003,246.59064
1475,248.92654,247.632
1476,247.70918,246.8084
1477,248.68724,246.98123
1478,249.75037,246.6698
1479,248.99141,247.22423
1480,248.93927,246.65291
1481,247.56284,246.71582
1482,246.10481,246.88266
1483,246.96953,246.74718
1484,249.41895,246.77898
1485,248.94576,246.96204
1486,249.30382,247.26912
1487,247.36586,246.54416
1488,246.85443,246.7465
1489,249.99574,246.95166
1490,249.78621,246.90115
1491,247.84882,247.04514
1492,246.76096,247.71718
1493,248.24164,247.02885
1494,246.61327,247.07446
1495,249.3323,246.60127
1496,243.89133,247.37741
1497,249.50922,247.16954
1498,248.82675,247.02737
1499,243.6493,246.89543
1500,248.3152,246.66966
1501,246.9157,246.7369
1502,240.3793,247.9505
1503,246.80435,247.28833
1504,246.17566,246.81248
1505,248.77733,246.93573
1506,249.91158,246.76001
1507,248.40918,246.94572
1508,249.79285,247.60165
1509,246.49617,246.99165
1510,249.13368,246.98053
1511,249.10391,246.80107
1512,249.26697,246.50317
1513,244.17288,247.27014
1514,248.91098,246.60002
1515,245.40353,247.42026
1516,248.86073,246.66487
1517,247.26125,246.2768
1518,247.66983,246.67766
1519,249.76408,246.58794
1520,245.53983,247.5904
1521,248.12492,246.33199
1522,247.64066,247.12407
1523,241.16391,246.97766
1524,249.74068,246.25476
1525,248.79529,246.3358
1526,245.17964,247.47824
1527,248.384,246.61977
1528,249.15012,246.5176
1529,248.26712,246.0856
1530,248.47243,246.62537
1531,245.79343,247.57855
1532,248.89998,246.8343
1533,247.40811,246.90547
1534,247.57816,246.86244
1535,246.98624,247.31268
1536,248.62334,246.87315
1537,245.27151,246.63644
1538,246.84415,246.87346
1539,249.30109,246.97885
1540,245.62294,248.13652
1541,248.72884,246.4688
1542,249.04617,246.65126
1543,249.01492,247.05975
1544,248.63377,247.8086
1545,249.4781,246.58865
1546,246.34032,247.6166
1547,247.86089,247.10634
1548,247.91418,247.1079
1549,248.38809,247.46428
1550,249.36711,247.1566
1551,247.20378,247.02669
1552,249.20787,246.30441
1553,247.29262,246.13002
1554,245.1683,247.70515
1555,244.40396,247.40015
1556,242.25099,247.8361
1557,249.7629,246.53253
1558,249.13052,246.64822
1559,249.97836,246.91913
1560,244.70045,247.90886
1561,248.39516,247.03975
1562,249.00137,246.37619
1563,249.53888,246.68073
1564,248.38887,246.18695
1565,243.14435,247.6375
1566,249.57323,246.7383
1567,247.36833,246.87042
1568,246.78697,247.50462
1569,244.22998,247.93881
1570,249.75653,246.75513
1571,248.9255,246.7932
1572,249.56705,246.57863
1573,243.66528,248.29378
1574,248.5781,246.86984
1575,248.71136,246.72308
1576,246.3876,247.31554
1577,247.851,247.0298
1578,246.53662,247.60982
1579,249.81572,247.40248
1580,248.92775,246.42108
1581,249.99591,246.73164
1582,249.51305,246.56111
1583,249.85641,246.38605
1584,247.10747,247.04938
1585,248.76518,246.70526
1586,246.28755,246.2336
1587,249.44629,247.04568
1588,247.30014,247.25037
1589,249.0972,246.63963
1590,239.1992,247.59122
1591,243.81436,247.78656
1592,248.61826,246.84087
1593,246.03148,246.2653
1594,247.10963,247.41237
1595,249.45572,246.71301
1596,247.53467,246.34125
1597,249.47383,246.98141
1598,248.36714,247.10646
1599,242.93597,247.5068
1600,246.89986,247.27226
1601,249.13922,246.88213
1602,245.59067,246.9257
1603,247.76581,246.37376
1604,249.3583,246.95862
1605,249.70734,246.83641
1606,249.80647,246.51707
1607,248.59679,247.51077
1608,246.68579,247.03642
1609,249.0281,246.61154
1610,249.34467,247.32773
1611,246.84421,247.16669
1612,246.86525,245.93399
1613,248.60812,246.87111
1614,249.13344,246.75383
1615,245.4423,247.17517
1616,249.59647,247.05688
1617,248.753,246.506
1618,249.79912,246.86037
1619,247.4497,246.70297
1620,249.91742,246.5317
1621,249.75691,246.51324
1622,247.77342,247.62155
1623,245.12183,246.85231
1624,248.23328,246.84045
1625,244.27153,247.3018
1626,248.96584,247.07039
1627,248.66112,247.24171
1628,246.8325,246.71448
1629,249.30815,246.8918
1630,247.77798,246.97859
1631,249.78198,246.2272
1632,245.70049,246.7163
1633,245.55025,246.41438
1634,247.66112,247.36827
1635,245.66878,246.7957
1636,247.99632,246.73291
1637,248.54378,246.65402
1638,249.42447,246.51677
1639,249.57329,246.72588
1640,246.47018,246.78366
1641,247.95026,247.08006
1642,247.97879,246.62962
1643,244.83046,247.80632
1644,243.58708,247.32866
1645,249.93982,246.76857
1646,249.6671,247.17065
1647,249.05334,247.00179
1648,249.99747,246.40118
1649,249.27946,247.07243
1650,247.07944,246.50354
1651,245.1319,247.01437
1652,247.04807,247.50716
1653,246.40303,246.69237
1654,246.3606,247.03992
1655,248.62183,247.24149
1656,248.9943,246.40448
1657,247.98616,247.5275
1658,247.31831,247.48694
1659,249.47672,246.50633
1660,249.88739,246.49452
1661,249.51233,246.28119
1662,242.52914,247.16528
1663,248.15497,246.63431
1664,249.99702,247.22612
1665,249.96472,245.98164
1666,249.7669,246.53946
1667,246.56952,247.73958
1668,248.82803,247.28493
1669,248.72977,246.70596
1670,249.59343,246.64813
1671,242.5329,246.97093
1672,246.42703,246.49182
1673,247.00763,246.99928
1674,248.38866,246.84122
1675,245.4588,247.05594
1676,247.62668,246.86348
1677,247.12343,247.19556
1678,247.47195,247.35255
1679,241.11562,247.12404
1680,242.68486,248.08093
1681,247.2358,247.37328
1682,249.86859,246.74062
1683,247.00827,247.20232
1684,244.22768,247.2059
1685,249.86887,246.33719
1686,247.96931,246.44942
1687,249.39706,246.05624
1688,248.75441,246.75789
1689,248.49242,247.01797
1690,248.70857,246.97282
1691,247.8116,246.9234
1692,249.55615,246.93686
1693,249.7576,246.28355
1694,246.90968,246.38205
1695,247.9888,247.2588
1696,248.0712,246.34755
1697,249.51389,246.85306
1698,247.15457,246.38315
1699,244.9179,247.63829
1700,247.43747,247.16675
1701,243.03883,247.24548
1702,247.0359,247.40155
1703,244.30038,247.25385
1704,249.5256,247.2346
1705,246.05035,247.18835
1706,245.07698,246.87245
1707,249.05031,246.57286
1708,249.88297,246.1811
1709,244.76071,247.123
1710,247.11513,246.98051
1711,247.1654,247.4373
1712,248.95403,246.8488
1713,244.86563,247.49374
1714,246.56992,247.16441
1715,249.96222,246.48878
1716,249.02654,246.64044
1717,248.82436,246.74776
1718,249.00055,246.65956
1719,249.41322,246.83694
1720,249.98817,246.38115
1721,248.95213,245.87572
1722,248.6037,246.47069
1723,244.89516,247.4955
1724,249.11507,246.32298
1725,249.6416,246.9954
1726,247.93744,247.03712
1727,247.80626,247.04076
1728,246.74973,246.4872
1729,245.63658,246.35843
1730,248.25719,246.40466
1731,244.35635,247.08719
1732,246.83717,246.98051
1733,245.53802,247.19154
1734,247.3025,246.8191
1735,248.72046,246.78853
1736,245.6123,247.30183
1737,242.16794,247.21068
1738,247.95744,247.1151
1739,244.5368,246.84807
1740,245.94948,247.48405
1741,246.18289,247.69237
1742,242.14445,247.392
1743,249.44835,246.53821
1744,240.48546,247.66551
1745,248.61864,246.62843
1746,247.92055,246.21553
1747,245.68768,246.5892
1748,246.51498,246.48692
1749,249.88823,246.90578
1750,248.55742,246.3502
1751,247.91565,246.62898
1752,247.51643,246.53563
1753,248.5793,247.1064
1754,245.95927,246.95538
1755,243.91942,247.06586
1756,246.28894,246.82965
1757,246.77223,247.93916
1758,248.14392,247.06485
1759,244.22725,247.34348
1760,249.60211,246.70216
1761,249.86403,246.93945
1762,248.51387,246.59306
1763,248.04156,246.90614
1764,248.54251,246.65211
1765,245.36469,247.07718
1766,248.86221,247.05579
1767,249.65398,246.85931
1768,244.82768,247.00388
1769,248.8225,246.64117
1770,245.46487,246.67041
1771,249.19635,246.72774
1772,247.63919,246.05624
1773,248.75427,247.04274
1774,249.8062,246.67308
1775,249.40718,247.94896
1776,246.30289,246.7006
1777,249.69897,246.43222
1778,248.59462,247.59479
1779,248.3283,246.45424
1780,247.85464,246.10799
1781,248.103,246.8925
1782,248.41765,246.99374
1783,247.0454,247.10713
1784,247.96005,246.8944
1785,249.53792,247.52637
1786,246.33325,247.1523
1787,243.8897,247.08151
1788,249.38452,246.98001
1789,247.63118,246.74136
1790,249.6846,248.19115
1791,244.65144,247.01321
1792,248.1295,247.11488
1793,245.67116,247.23326
1794,249.23729,246.05746
1795,249.63072,246.97827
1796,246.71797,247.14445
1797,249.197,246.98071
1798,248.88081,246.92357
1799,249.49348,246.56645
1800,248.64992,247.02017
1801,249.69498,247.082
1802,247.74506,247.25398
1803,244.9434,247.37221
1804,249.98227,246.96632
1805,248.96968,246.88654
1806,249.6141,247.75261
1807,248.90625,246.96635
1808,245.38191,247.55898
1809,248.73732,246.55989
1810,248.39035,246.88663
1811,247.24536,247.29239
1812,249.66385,246.14487
1813,249.29251,246.50713
1814,243.24788,247.90486
1815,249.59221,246.70575
1816,247.42058,246.67613
1817,249.78574,247.1505
1818,249.56216,246.69554
1819,249.73996,246.66039
1820,249.48589,247.40099
1821,248.50325,247.36816
1822,240.33214,247.54189
1823,240.70555,247.246
1824,249.36667,246.74593
1825,249.34444,246.96513
1826,249.69096,247.48476
1827,248.39316,246.63281
1828,247.44904,247.64883
1829,246.68971,246.5348
1830,243.84546,247.17792
1831,244.08649,246.62297
1832,249.53474,246.7483
1833,249.81148,246.41551
1834,243.85324,246.90118
1835,248.1557,247.60153
1836,248.93275,246.11691
1837,245.15558,246.99821
1838,249.0743,246.5417
1839,245.52586,247.11766
1840,244.81947,247.03133
1841,249.41075,247.23549
1842,248.48935,247.23265
1843,249.26535,247.0922
1844,248.77448,246.57767
1845,244.6279,247.2757
1846,249.28499,246.52364
1847,244.07188,247.03497
1848,248.516,246.9658
1849,247.74416,247.68007
1850,248.25471,246.95364
1851,247.31604,247.11256
1852,248.13036,247.36714
1853,246.37863,246.90636
1854,248.77847,246.54048
1855,247.59897,247.41084
1856,249.33278,246.88922
1857,248.5797,247.05399
1858,247.22046,246.65858
1859,249.5001,247.23903
1860,244.91457,246.97322
1861,247.4969,246.82588
1862,246.27776,246.98428
1863,247.47243,247.31213
1864,245.84857,247.39958
1865,249.31624,246.50438
1866,247.5319,246.82553
1867,243.93115,247.06235
1868,245.76543,246.9375
1869,248.00958,246.40276
1870,246.87881,247.52692
1871,248.46614,246.99272
1872,247.5161,246.86284
1873,246.41808,246.41553
1874,249.62209,246.02623
1875,249.964,246.68701
1876,248.29584,247.09138
1877,247.90463,247.09277
1878,249.81026,246.96803
1879,249.55035,246.38821
1880,248.79195,246.89914
1881,243.5011,247.61845
1882,249.27345,246.61072
1883,248.49377,246.83932
1884,247.73306,246.09543
1885,249.94063,246.68352
1886,245.43277,246.85664
1887,244.66289,247.25967
1888,249.99356,246.3483
1889,248.30745,247.07353
1890,248.55276,246.59593
1891,244.83893,247.3196
1892,248.0713,247.00992
1893,247.63167,246.83293
1894,247.92717,246.74292
1895,247.5977,247.18166
1896,247.44238,247.01688
1897,248.35097,246.75244
1898,245.31451,247.69722
1899,248.12215,246.31471
1900,249.41533,246.1616
1901,249.56241,247.20969
1902,248.27982,246.59889
1903,249.46844,246.36243
1904,248.22522,246.91501
1905,249.92543,246.69612
1906,247.52354,247.08995
1907,241.82166,247.92686
1908,248.84352,246.37663
1909,248.90648,246.64105
1910,240.26535,247.80975
1911,247.80768,246.35245
1912,247.06061,247.2418
1913,244.51929,246.99223
1914,247.62857,247.3128
1915,247.94452,246.55992
1916,248.54822,246.733
1917,247.68736,247.15576
1918,247.53262,247.0098
1919,242.87073,248.1089
1920,249.71085,246.2977
1921,249.7488,247.17044
1922,249.98692,247.44945
1923,247.44563,246.44832
1924,248.57297,247.23863
1925,243.86037,247.07343
1926,246.53381,246.44328
1927,249.62857,247.1838
1928,244.43248,247.47226
1929,245.01077,246.72247
1930,249.75476,246.46207
1931,246.8952,246.91191
1932,248.44731,247.36093
1933,245.82018,246.93184
1934,249.01451,246.66829
1935,245.98405,246.70686
1936,247.61063,246.52667
1937,243.96559,247.1373
1938,244.28801,246.86661
1939,249.23491,247.01155
1940,245.94713,247.74359
1941,249.95732,246.47443
1942,247.04245,246.91891
1943,249.12546,247.08919
1944,245.90962,247.26509
1945,248.89284,246.17769
1946,249.10927,247.1903
1947,246.53401,246.99406
1948,249.5268,246.70784
1949,248.61015,246.5114
1950,249.85995,246.35608
1951,245.11948,247.09639
1952,243.12231,247.45062
1953,249.69106,246.12338
1954,245.98178,246.87988
1955,245.57994,247.69356
1956,245.38191,246.93521
1957,249.02625,246.47643
1958,242.37033,247.44702
1959,249.51186,247.15016
1960,248.13016,246.7466
1961,244.41473,247.04688
1962,245.64473,247.04367
1963,249.25832,246.596
1964,246.2083,247.10371
1965,243.92688,247.75478
1966,247.65112,247.14214
1967,245.31076,246.86143
1968,249.39308,246.79645
1969,249.53178,246.64378
1970,244.85521,246.91663
1971,247.97993,246.75821
1972,249.30318,246.8784
1973,249.98695,246.87471
1974,248.27808,247.06107
1975,249.5196,246.4999
1976,249.52045,246.37767
1977,248.15004,246.95503
1978,246.0512,247.6962
1979,249.37743,246.46304
1980,247.3873,247.36191
1981,247.13774,246.67363
1982,249.57692,247.06433
1983,247.8583,247.0249
1984,249.11365,246.56133
1985,247.60213,246.51671
1986,247.88846,246.87746
1987,249.36751,246.5432
1988,249.93547,246.41234
1989,246.11212,247.24792
1990,248.80171,246.66185
1991,244.49696,247.05948
1992,248.73355,246.68085
1993,247.76733,247.72331
1994,247.83298,246.80821
1995,249.76578,246.29515
1996,249.93272,246.72581
1997,249.28522,247.16806
1998,248.35849,247.41336
1999,244.71039,247.00911
2000,249.11655,246.97188
2001,247.04742,246.96065
2002,249.21643,246.9155
2003,247.87267,246.74712
2004,248.27692,246.27457
2005,248.2984,246.67897
2006,246.07628,247.13707
2007,247.18547,246.6181
2008,245.39511,247.31032
2009,245.83992,247.38191
2010,249.63565,246.12341
2011,249.79163,246.00256
2012,247.48576,247.0353
2013,245.882,246.66096
2014,245.5137,247.78952
2015,248.18098,246.9375
2016,247.67715,247.01495
2017,248.43904,246.81223
2018,249.95897,246.70985
2019,249.42622,247.39932
2020,249.26018,246.24287
2021,246.89868,247.25526
2022,249.2683,246.84433
2023,249.75742,246.71445
2024,248.69719,246.6223
2025,243.23807,247.16339
2026,246.9842,246.80022
2027,248.69589,246.64282
2028,249.71735,246.49516
2029,249.6132,246.93538
2030,247.82047,246.589
2031,247.65211,246.92462
2032,247.35997,247.04245
2033,248.08084,246.69966
2034,248.61041,247.14641
2035,248.73677,246.79088
2036,248.20149,247.68578
2037,249.24254,246.66878
2038,247.08629,246.59364
2039,246.24113,247.05624
2040,244.52089,247.50095
2041,248.17159,246.52986
2042,247.83641,246.939
2043,247.82811,247.13493
2044,244.83836,247.26553
2045,246.88516,246.8798
2046,248.94386,246.9411
2047,249.93561,246.30391
2048,249.6804,246.17133
2049,243.37073,247.48866
2050,248.535,247.49982
2051,249.32814,246.64944
2052,249.72621,246.70131
2053,248.37396,246.95117
2054,248.43956,247.3817
2055,248.81187,246.29007
2056,245.58835,247.2402
2057,246.35239,247.54973
2058,248.50436,246.56511
2059,246.49428,246.66687
2060,247.47064,246.57289
2061,249.21582,247.49821
2062,249.77264,247.18185
2063,249.18703,246.66484
2064,245.7285,247.16406
2065,247.99925,246.28963
2066,246.11061,246.64874
2067,243.11896,247.70866
2068,247.79442,246.57767
2069,249.987,246.10834
2070,249.20982,246.37567
2071,247.20523,246.69307
2072,241.10019,247.23616
2073,249.33844,246.28664
2074,244.27257,247.51968
2075,248.58693,246.29663
2076,249.5628,247.1626
2077,247.45132,246.87788
2078,240.04701,247.30807
2079,241.4731,247.25993
2080,249.68478,246.15865
2081,246.28555,247.03847
2082,246.97214,246.84607
2083,247.9813,247.60551
2084,249.07373,247.17667
2085,249.84691,246.83688
2086,249.6041,246.28096
2087,247.97516,246.39796
2088,247.43398,246.50278
2089,245.89848,246.94402
2090,247.1488,246.46954
2091,248.9891,246.50664
2092,249.66931,247.10774
2093,248.46086,246.95932
2094,249.96129,246.82158
2095,247.10228,246.21912
2096,247.98947,246.43683
2097,247.59183,247.05804
2098,249.68076,246.60312
2099,249.80226,246.97737
2100,249.92606,246.92532
2101,249.71611,246.30138
2102,248.55954,246.86862
2103,247.87578,246.60474
2104,249.46666,247.13002
2105,249.18283,247.00478
2106,248.98778,246.92793
2107,242.96257,247.37396
2108,248.91461,247.08632
2109,248.87724,246.2427
2110,245.91628,247.44366
2111,244.22903,247.22858
2112,249.78073,246.02634
2113,245.83366,246.84283
2114,247.6592,246.50452
2115,245.88336,247.19627
2116,246.34459,247.08078
2117,249.17082,246.81445
2118,249.82047,246.07751
2119,246.87994,246.89969
2120,246.8517,247.13008
2121,247.73967,247.50352
2122,246.77477,246.8814
2123,247.79012,246.31497
2124,249.70752,247.25323
2125,246.97438,246.54659
2126,245.06102,247.32344
2127,249.0253,246.34361
2128,248.59811,246.76787
2129,246.85786,246.88855
2130,248.68793,247.27844
2131,245.25029,247.50143
2132,246.83226,246.92291
2133,248.70624,247.41069
2134,247.61334,247.41582
2135,248.4983,246.69931
2136,249.95016,246.84746
2137,246.16339,247.1023
2138,249.30522,246.73132
2139,246.65051,247.45651
2140,247.03625,246.86478
2141,249.89198,245.93443
2142,249.3117,246.70216
2143,248.96567,246.94992
2144,249.8353,246.60532
2145,245.76839,247.25932
2146,248.04164,247.31166
2147,244.61942,247.37567
2148,249.57048,246.5817
2149,246.53581,246.84862
2150,249.46458,246.98022
2151,249.23486,246.86241
2152,237.97919,247.85873
2153,244.7723,247.5434
2154,249.45811,247.22919
2155,248.63591,246.77797
2156,249.73392,247.16705
2157,247.61586,247.8971
2158,248.82556,247.22368
2159,249.58163,246.96964
2160,245.35567,247.38377
2161,245.45282,246.83397
2162,249.18936,246.44186
2163,249.67693,246.85742
2164,249.10007,247.92265
2165,249.21753,247.00134
2166,246.413,246.31946
2167,246.4829,247.00867
2168,247.53339,246.96184
2169,249.4601,246.8292
2170,247.64877,246.69673
2171,248.35753,246.69026
2172,247.98053,246.1967
2173,247.15358,246.67604
2174,246.94026,246.19922
2175,249.77641,246.69586
2176,244.12392,246.57985
2177,249.9995,246.84183
2178,249.11865,246.90631
2179,249.92351,247.5181
2180,247.8341,246.61325
2181,249.12659,246.42397
2182,246.85403,247.51259
2183,246.24565,246.86217
2184,241.79074,247.1231
2185,249.31097,246.72446
2186,242.66733,247.62314
2187,245.03404,246.8056
2188,249.82106,246.59906
2189,247.79485,247.44798
2190,249.79297,246.98392
2191,247.52296,246.66081
2192,248.86324,246.71825
2193,249.52652,246.64798
2194,248.6479,246.37215
2195,249.27675,246.75737
2196,246.53241,246.7326
2197,245.27122,247.91356
2198,249.71469,246.78088
2199,248.94296,247.10547
2200,249.48749,247.3658
2201,243.2857,248.44125
2202,246.2062,247.11818
2203,245.19406,246.92763
2204,249.31728,246.42451
2205,247.83804,247.08809
2206,246.19795,247.45741
2207,242.32718,247.20193
2208,248.18117,246.51689
2209,248.50917,247.09511
2210,249.47363,247.31201
2211,245.8846,247.6027
2212,248.72865,247.29323
2213,249.74873,246.35487
2214,248.50232,246.36026
2215,246.70747,247.16144
2216,248.47546,246.37721
2217,244.37276,247.55869
2218,246.85083,246.75569
2219,248.44746,246.43846
2220,248.72769,247.70216
2221,246.1282,247.20818
2222,248.11888,246.77531
2223,247.22612,246.67828
2224,248.63838,246.69292
2225,246.86195,246.486
2226,248.33882,247.06923
2227,247.65233,247.40044
2228,248.99463,247.0025
2229,248.48145,246.93903
2230,249.15343,247.38345
2231,245.96571,247.46216
