,k1,k2,k3,a1,a2,a3
0,20.438667,119.67177,74.65969,31.06966,38.16704,39.801823
1,20.553795,119.74195,74.241425,31.496284,38.13447,39.90354
2,19.7393,118.84239,75.297264,30.233631,37.865105,39.869602
3,19.01525,119.72608,74.568695,30.427277,37.78763,39.71795
4,21.275032,118.492386,75.59103,30.645065,38.106354,39.709354
5,21.061852,117.0723,76.106544,30.641499,38.10649,39.263855
6,20.03311,116.749756,75.372406,30.384499,38.24535,39.712444
7,20.250229,116.33187,75.55614,29.764893,37.787766,39.534912
8,21.4861,117.071976,77.10705,29.984617,38.27976,39.941044
9,19.127766,118.30173,74.93469,29.33857,38.48622,39.98614
10,19.457653,117.29455,75.85663,28.812033,35.96682,39.98855
11,19.31653,119.65037,74.96182,29.1153,36.54168,39.83011
12,19.454739,118.555695,74.20163,29.192184,36.553772,39.89697
13,20.614948,118.165146,72.694855,29.198982,37.597305,39.95491
14,20.33384,119.90617,73.20541,31.336388,38.209232,39.713623
15,19.86637,118.53876,72.99483,31.162727,38.263157,39.79447
16,20.446041,118.95319,72.513306,31.8178,38.00055,39.810295
17,20.158062,121.9198,71.66131,31.368399,37.056602,39.948032
18,19.96367,123.34923,70.75917,31.746927,37.184372,39.74949
19,20.304476,125.75574,70.58827,31.759907,37.20703,39.814156
20,19.40146,124.44157,70.73273,31.805382,36.58603,39.575096
21,20.723095,121.76945,72.1025,30.967506,37.51525,39.962578
22,21.040041,120.55538,73.11392,31.778221,37.41763,39.567123
23,20.943033,121.27725,71.443665,32.239864,37.7309,39.73204
24,21.124716,120.88733,72.63345,30.94833,37.491295,39.992706
25,20.867392,120.766846,75.14678,29.966682,37.22267,39.9647
26,19.593935,119.70943,77.43921,30.018799,36.759743,39.834396
27,19.386774,119.41377,77.27983,29.804897,36.59687,39.662254
28,19.62179,120.06729,74.69652,29.369293,37.283836,39.958763
29,20.247929,119.15227,73.70209,29.783714,37.563286,39.952755
30,20.552437,118.97213,74.83516,30.372948,37.892162,39.98072
31,20.275274,118.10963,76.34725,30.396898,37.7798,39.988976
32,20.281513,115.76268,76.0721,29.635674,37.581253,39.969788
33,21.993324,115.123474,75.09002,29.879356,39.001274,39.83789
34,21.893318,115.405655,75.3089,29.865135,39.088165,39.965233
35,21.849936,117.29342,77.02701,29.866524,38.2113,39.962227
36,21.352592,118.37174,75.82864,30.199324,38.11069,39.902992
37,21.23631,117.85619,74.77505,29.717068,37.856995,39.93724
38,20.766472,116.93612,75.85601,29.599304,37.7675,39.82692
39,19.884907,116.971954,76.72507,29.680687,37.798775,39.681858
40,19.856215,114.79553,78.763954,29.622002,38.94862,39.958
41,20.50861,115.51973,74.559074,29.950163,38.34571,39.93373
42,19.18232,112.573105,79.33508,29.70116,38.44974,39.902214
43,20.274872,112.879295,79.38053,29.391716,38.30948,39.97981
44,19.978895,112.66527,78.25153,28.87764,38.642273,39.972775
45,19.143496,109.30996,77.984184,28.40421,39.120754,39.959198
46,19.620487,109.545815,77.03797,28.744358,39.223793,39.87686
47,21.574604,109.62134,77.62337,29.029587,39.248398,39.975883
48,20.939226,109.05812,78.92501,29.132816,39.646935,39.994797
49,20.829763,108.62225,79.09984,29.289734,39.710808,39.67528
50,19.664047,109.2964,77.63348,28.905697,38.96255,39.627396
51,20.061844,109.0924,77.974556,29.477657,39.387127,39.801155
52,21.642689,112.13047,78.51394,29.442291,39.270344,39.95294
53,19.911728,113.232315,79.3904,29.774757,39.013565,39.846447
54,21.686245,112.84712,79.02046,30.232183,38.88742,39.842697
55,20.9304,112.04967,78.86569,29.970573,39.511086,39.842583
56,21.00116,110.764145,77.88904,29.646172,39.644936,39.932793
57,20.42865,111.54256,77.64039,29.54979,39.53428,39.937443
58,20.670042,113.1591,76.00847,29.763012,39.51969,39.802574
59,20.030792,111.453255,74.76899,29.374054,39.23927,39.614986
60,21.256975,111.20045,77.4559,29.424726,39.502716,39.748165
61,21.398827,111.25159,77.63177,29.401672,39.706413,39.809357
62,19.795315,111.42888,78.55754,28.837255,39.217003,39.96644
63,20.18542,110.92422,78.03593,28.881367,39.418655,39.949875
64,19.609787,110.24779,77.04312,28.843891,39.24384,39.94207
65,19.290482,109.79806,78.432465,28.475525,39.53894,39.91127
66,18.829779,108.36959,78.62573,28.754345,39.72379,39.913605
67,19.672157,111.26204,76.932976,29.13913,38.544334,39.6236
68,19.302658,113.97761,77.02877,29.054,38.370926,39.99536
69,20.013165,113.40279,78.72825,29.168427,37.777863,39.950943
70,19.165625,112.56256,79.587105,29.1247,38.055153,39.990627
71,20.52742,113.51164,77.68003,29.391602,37.72567,39.962677
72,18.76921,110.73274,78.55766,29.403862,39.091824,39.816147
73,19.87264,111.01167,76.85164,28.431477,39.07354,39.950115
74,19.859755,110.85781,77.438446,28.50053,39.143112,39.927723
75,18.02578,109.949875,78.016304,28.190996,39.135162,39.923912
76,18.487926,108.57889,78.51627,28.393568,39.52373,39.733692
77,18.806221,109.86403,76.25174,29.40171,39.09957,39.25754
78,19.31298,110.1517,76.65937,28.884964,39.007812,39.496662
79,18.03143,109.40325,78.91872,29.135677,39.17897,39.489708
80,20.516897,109.73289,78.91975,29.199669,39.221764,39.998657
81,20.361263,109.055244,79.983894,29.21745,39.933807,39.9982
82,21.018936,109.485405,78.34095,29.267029,39.940563,39.9984
83,20.23843,109.78966,80.12105,29.228512,39.99488,39.997433
84,21.80481,108.21016,80.60072,29.522892,39.9933,39.95603
85,20.093052,108.099365,80.94045,29.32354,39.92845,39.91464
86,19.80157,109.41856,79.54761,29.352158,39.47971,39.808838
87,20.208162,111.0279,79.6095,29.206257,39.437973,39.99458
88,20.197224,110.6773,79.48705,29.237095,38.859047,39.839603
89,19.718555,111.537224,79.02865,29.352495,39.20224,39.98366
90,19.339382,111.129974,79.70002,29.21814,39.11043,39.993824
91,20.34147,111.04645,78.101906,29.567339,39.828476,39.99452
92,21.181313,111.34203,78.46107,29.405361,39.76315,39.974693
93,21.084011,110.85299,78.41576,29.296356,39.254543,39.92359
94,20.28191,111.95538,79.60708,29.810482,39.601624,39.965508
95,20.572708,111.48077,80.004555,29.958773,38.66286,39.969677
96,19.807768,109.428215,79.38003,28.947977,38.715332,39.947685
97,19.74268,109.85222,79.22369,28.916138,39.92383,39.900326
98,19.876328,110.24286,78.68032,29.023428,39.921936,39.877
99,19.7591,108.633514,81.76603,29.142128,39.81523,39.95697
100,20.122683,107.35398,82.07083,29.168568,39.811028,39.902065
101,20.471262,107.3902,81.67295,29.361946,39.835552,39.951813
102,20.239914,106.85875,81.82884,29.34441,39.99849,39.87429
103,20.215748,106.911415,82.357704,29.782331,39.927933,39.743126
104,19.242615,106.229324,82.36514,29.33403,39.98085,39.88777
105,19.202179,107.1647,80.334045,28.900059,39.711777,39.967987
106,19.954615,107.13656,80.05468,28.709421,39.726906,39.984634
107,20.214985,107.23202,80.12504,28.942009,39.95274,39.82675
108,19.429905,106.4049,81.21904,28.663616,39.94809,39.958595
109,21.153639,107.69861,80.9077,29.013302,39.57003,39.994522
110,20.823074,107.35519,80.327286,28.990288,39.915314,39.988266
111,20.756557,107.01927,80.7214,28.95055,39.804375,39.918106
112,21.121904,107.62315,80.960594,29.42427,39.88089,39.92186
113,22.03096,107.978355,80.76055,29.420746,39.93143,39.81846
114,20.906662,108.37782,79.40635,30.053545,39.95642,39.696156
115,20.808338,110.2977,79.838875,29.808218,39.84063,39.85115
116,20.595465,109.7811,79.54922,29.851034,39.851444,39.65963
