,k1,k2,k3,a1,a2,a3
99,233.86185,61.955082,221.64705,37.179214,30.5127,38.488007
100,235.07515,62.451267,221.54483,37.311096,30.40685,38.662548
101,234.27763,62.52422,221.4713,37.363422,30.4014,38.49659
102,233.81107,62.27917,220.57433,37.149498,30.455032,38.613686
103,234.79933,62.751656,220.4306,37.08052,30.27799,38.69713
104,234.54924,62.385868,220.57204,37.439728,30.834202,38.688538
105,234.82509,62.10238,221.4952,37.26894,30.640823,38.421013
106,235.01103,62.418457,221.96872,37.34236,30.505863,38.45556
107,233.90527,62.683678,221.03998,37.344704,30.339218,38.382126
108,234.42134,62.565475,220.67093,37.335915,30.515133,38.842464
109,234.5626,62.612545,220.59996,37.32015,30.394608,38.879875
110,234.22946,62.604263,220.73949,37.50398,30.526934,38.747128
111,233.43222,62.42622,220.6739,37.492783,30.529583,38.71459
112,233.55942,62.611423,220.95305,37.323902,30.4798,38.384438
113,233.31044,62.31806,220.76028,37.47326,30.415401,38.519043
114,233.48492,62.259865,220.6944,37.47663,30.515804,38.659252
115,233.65631,62.229004,221.15129,37.357178,30.413769,38.572998
116,234.54607,62.36007,221.77786,37.225746,30.302317,38.425156
117,233.83246,62.037525,221.69975,37.21471,30.281006,38.598083
118,234.66722,62.703693,221.06996,37.35067,30.210947,38.588406
119,234.39096,62.695625,222.1001,37.308357,30.172974,38.440147
120,233.95045,62.377674,221.98378,37.31088,30.54,38.523243
121,234.9925,62.598534,221.3285,37.220818,30.493282,38.388447
122,234.96469,62.683502,221.74878,37.26865,30.494553,38.52296
123,235.00674,62.696274,220.31746,37.03607,30.389778,38.55297
124,234.7004,62.362583,220.58829,37.10764,30.488743,38.55755
125,234.63866,62.245033,220.67598,37.189484,30.81214,38.429848
126,234.95863,61.67602,220.40985,37.18102,30.877695,38.697662
127,234.21187,61.677082,220.51369,37.274788,30.780767,38.763474
128,234.98979,62.317047,220.27913,37.31655,30.807981,38.47918
129,235.39792,62.78066,221.56694,37.247208,30.726353,38.46251
130,236.03488,63.199028,220.36087,37.220383,30.727806,38.458847
131,235.81914,62.955555,220.21783,37.23363,30.718586,38.48234
132,235.09586,62.763386,220.73534,37.215187,30.603909,38.739815
133,235.33649,62.445305,220.42212,37.19403,30.720766,38.71431
134,235.1347,62.301315,220.74947,37.159702,30.795391,38.42942
135,235.25984,62.13714,220.44193,37.13227,30.735334,38.706554
136,234.82564,62.247528,220.32599,37.1669,30.749582,38.552414
137,234.55408,62.24633,220.48749,37.136906,30.60559,38.54517
138,235.06741,62.54498,220.976,37.193665,30.603289,38.51532
139,235.62442,62.692017,220.54243,37.31327,30.694313,38.46408
140,235.04901,62.28217,220.12247,37.21482,30.660826,38.756027
141,235.20085,61.992584,221.27939,37.319008,30.697676,38.517937
142,233.36578,62.259975,220.56702,37.53958,30.652962,38.539032
143,234.2409,62.481518,220.49942,37.464417,30.675549,38.781677
144,234.11063,62.6496,220.61465,37.452072,30.558704,38.431458
145,234.71394,62.416317,221.0032,37.252815,30.504871,38.629677
146,234.4673,62.438637,221.0208,37.27224,30.466928,38.614697
147,234.51735,62.345993,220.75885,37.19045,30.43425,38.644676
148,234.66005,62.20041,220.34828,37.227135,30.755194,38.73333
149,234.64175,62.30194,220.64227,37.258595,30.767046,38.38729
150,235.24866,61.791496,220.89694,37.24671,30.75772,38.63964
151,235.59338,62.46291,220.28151,37.133278,30.728312,38.81206
152,235.3351,62.630363,220.41505,37.181858,30.709442,38.537327
153,235.93478,62.684143,220.99931,37.104485,30.69318,38.366596
154,235.94951,62.59555,220.9225,37.167908,30.666704,38.467884
155,235.64072,62.684486,220.93983,37.074524,30.4915,38.554188
156,235.69699,62.574512,220.82787,37.178627,30.725378,38.44711
157,235.83827,62.952656,220.23003,37.19371,30.698463,38.45535
158,235.36691,62.92671,220.19458,37.17192,30.539803,38.533043
159,236.13965,62.86836,220.89893,37.16951,30.815735,38.426388
160,235.26541,62.693275,220.71536,37.2479,30.721632,38.366238
161,234.95073,62.78171,221.07439,37.321877,30.559126,38.676975
162,234.83594,62.544945,221.09056,37.281433,30.511297,38.63973
163,235.04568,62.358913,220.85976,37.11041,30.539488,38.526024
164,234.64383,62.64823,220.85724,37.334644,30.55977,38.4806
165,235.40732,62.623302,221.13936,37.25374,30.60444,38.45994
166,235.03842,62.52573,221.87833,37.26177,30.401817,38.606705
